Date,Dow_Jones,RealEstate,SP500,Financials,Industrials,Staples,Utilities,Healthcare,Discretionary,NASDAQ,CorporateBonds (t-21),CorporateBonds (t-23),Dow_Jones (t-11),HighDividend (t-7),Gold (t-6),Gold (t-8),Gold (t-10),SP500 (t-12),SP500 (t-24),Utilities (t-10),Healthcare (t-13),NASDAQ (t-3),Federal Funds Effective Rate (t-11),1-Month Treasury Yield (t-13),1-Month Treasury Yield (t-14),5-Year Treasury Yield (t-19),20-Year Treasury Yield (t-18),20-Year Treasury Yield (t-20),30-Year Treasury Yield (t-10),15-Year Mortgage Rate (t-4),30-Year Mortgage Rate (t-4),30-Year Mortgage Rate (t-10),30-Year Mortgage Rate (t-22),10-Year Euro Gov Bond Yield (t-4),PPI (t-15),China CPI (t-24),US Dollar Index (t-2),Velocity of Money (t-10),Retail Sales (t-5),Retail Sales (t-9),Industrial Production (t-18),2y10y (t-24),2y20y (t-21),5y10y (t-21),5y10y (t-22),10y30y (t-12),Technology
2010-03-07,0.02381424703244761,0.035808103730671004,0.03169589335325851,0.03678468425945036,0.0367548012161798,0.020717978745516286,0.02814014948330268,0.019745504670600322,0.041612105600235205,0.03935650349212527,-0.004534941564951822,0.004551217641240779,-0.01314647804028346,0.0,0.04150284139865357,-0.007739656030543218,0.016954448668544453,0.0009006671220426199,0.023464429704673995,0.004147061538862129,0.006170951343122955,0.01980734839159015,0.0,0.0,0.0,0.021105985839948493,-0.01873536299765788,0.008305122997066094,-0.008682637580187724,0.002277904328018332,0.0060240963855420215,0.022267206477732726,-0.01984126984126977,0.001365454013459333,0.0,0.0,-0.0004329897784624004,0.0,0.0,-0.00021724116687693584,0.0,0.008196721311475308,0.03870967741935494,0.019607843137254832,0.04081632653061229,-0.005087881591119392,0.028584780637511242
2010-03-14,0.006240025529953286,0.03393767618447785,0.010590776683197412,0.0210249394532247,0.015719121836657246,-0.003987205468715338,-0.004005374352021751,-0.005621438930249023,0.013211313186468177,0.017757350664779015,0.0005059321273250816,0.0019924468210557045,0.018033559517074638,0.0,0.04014624842078446,-0.015971024263572442,0.0004917122024860054,-0.0027597571442331548,-0.02127069811822846,-0.014612473256599423,0.00968391471982577,0.027634191919062134,0.0,0.0,0.0,0.016822839607649687,0.038186157517899666,0.011848341232227444,0.0022175149064997957,-0.01363636363636378,-0.007984031936127733,0.017821782178217838,-0.014170040485830038,0.0,0.0,0.0,-0.00315783087777477,0.001149689583812341,0.00028863679113722007,0.0,0.0,-0.04065040650406504,0.009316770186335255,0.019230769230769162,0.019607843137254832,-0.005087881591119392,0.019722009428264853
2010-03-21,0.010582907648632789,0.022629606697754934,0.008553508369680163,0.011954100116497113,0.017963890299948382,0.014834599137841131,0.012959559071162863,0.016267578188148946,0.007818142773510672,0.002850916200201281,-0.0006327550015848837,-0.004534941564951822,-0.008857450198118233,0.0,0.03878965544291535,0.04150284139865357,-0.007739656030543218,0.020596772177224443,-0.02001789523051689,-0.009671358619492088,0.0007011498796025695,-0.0025001925819604365,0.0,0.0,0.0,-0.006512328251458754,-0.013793103448275779,-0.01873536299765788,0.015118790496760237,-0.0023041474654377225,-0.008048289738430636,-0.009727626459143934,0.010266940451745254,0.0,0.0,0.0,-0.004248336006115849,0.0,0.0,0.0,0.0,2.220446049250313e-16,-0.006153846153846287,0.0048984034833089996,0.019230769230769162,-0.01850138760407044,0.004947476985213584
2010-03-28,0.010154799142393145,0.008732440195125868,0.005259959446716644,0.019757385269395744,0.00908808428631458,0.005041472471584152,-0.017023220718149434,-0.010852754879362436,0.020370232821598222,0.008726366326831103,0.005949365245956573,0.0005059321273250816,0.019602215570215353,0.0,0.03607646948717713,0.04014624842078446,-0.015971024263572442,-0.00924626524360106,-0.0017841118453783,0.006184947505049276,0.010600801401038362,0.03935650349212527,0.0,0.0,0.0,-0.008695652173913104,-0.020979020979020935,0.038186157517899666,-0.025531914893617058,0.01616628175519641,0.024340770791074995,-0.005893909626719096,0.016260162601626105,0.0,0.0,0.0,-0.00644097346945105,0.0,0.0,0.0,0.0,0.025423728813559254,0.006211002619671391,-0.002267779390421082,0.0048984034833089996,-0.010210320371729309,0.009214752236523127
2010-04-04,0.007839505074822783,-0.001995324030278911,0.010465127372899286,0.005000292063260803,0.011257713806337222,0.007165793885141936,0.021053135501408526,0.012852918957831472,0.00030251583052764985,0.0031105600435128444,-0.0017293375060455363,-0.0006327550015848837,-0.0009421016120394476,0.0,0.014337721267750236,0.03878965544291535,0.04150284139865357,0.028087156719599493,0.0038790852148564703,-0.03526386147711369,-0.012396337011158498,0.017757350664779015,0.0,0.0,0.0,-0.021891685736079303,-0.025965700965700944,-0.013793103448275779,-0.017467248908296984,-0.015909090909090984,-0.015841584158415856,-0.01383399209486158,0.006000000000000005,-0.029609428265316096,0.0,0.0,0.0040912308874441194,0.0,0.0,0.0,0.0,0.016528925619834656,0.006422596183700613,-0.0003691550451193071,-0.002267779390421082,0.008620689655172153,0.002608805034745476
2010-04-11,0.007137574425239546,0.03559308065222955,0.014855089659450593,0.028607062685725326,0.010814396949931027,-0.0024903935756942497,0.005653173753960461,-0.007118756251650038,0.02721496110607191,0.021422790928697255,0.005437532646904275,0.005949365245956573,-0.04131701566776569,0.0,-0.000459519202141212,0.03607646948717713,0.04014624842078446,-0.008117194010383022,-0.007438698222335782,-0.009724995764076594,0.02285125708684621,0.002850916200201281,0.0,0.0,0.0,-0.0350877192982455,-0.00619544801679367,-0.020979020979020935,0.0022222222222221255,-0.002309468822170868,-0.004024144869215207,-0.002004008016032066,-0.00994035785288272,0.0,0.0,0.0,0.006949646767489881,0.0,0.023784589946017842,0.00028863679113722007,0.007343313908690918,0.00406504065040636,-0.005747173893297375,0.01083208395802071,-0.0003691550451193071,0.005747126436781436,0.01821331326735831
2010-04-18,0.0019077259292163973,0.003314857361559176,-0.0015889525682961647,-0.010882863142518073,0.009754460190222414,-0.0046359624140352995,-0.01355787561862809,-0.014027624560997709,0.011774871804374643,0.011087777509058316,0.002766680172493041,-0.0017293375060455363,-0.010626453171880157,0.0,-0.023135491281191134,0.014337721267750236,0.03878965544291535,-0.03898289827808665,-0.04182092007679061,-0.020656924805974808,0.013845130986441356,0.008726366326831103,0.0,0.0,0.0,0.008928571428571175,0.005863885967369531,-0.025965700965700944,0.0,0.0023148148148146586,0.002020202020202033,0.0060240963855420215,-0.014056224899598457,0.0,0.008973080757726848,0.0,-0.008342646228464257,0.0,0.0,0.0,0.0,0.01012968631710609,-0.0057636887608069065,0.012968515742128872,0.01083208395802071,0.0,0.010646882944167713
2010-04-25,0.016155471001929822,-0.021187946904064947,0.020526142961354354,0.025672740251189152,0.032097199430660917,0.004299613962774229,0.026148331110613432,-0.008852087321491453,0.037824295070653546,0.0197036555563328,0.007023668867589095,0.005437532646904275,-0.0038783823536230333,0.0,-0.011950879251929836,-0.000459519202141212,0.03607646948717713,-0.016665277493834507,0.03447274330877659,-0.00380330749074409,-0.017380400499870996,0.0031105600435128444,0.0,0.0,0.0,0.013313843236409495,0.005863885967369531,-0.00619544801679367,0.03325942350332611,0.002309468822170757,0.006048387096774244,-0.007984031936127733,-0.016293279022403295,0.0,0.0,0.0,-0.004612203556940031,0.0,0.0,0.0,0.0,-0.0049625355006343574,-0.017391304347826098,0.012968515742128872,0.012968515742128872,0.0,0.014749821763576643
2010-05-02,-0.0002290895447046859,-0.013412527879018699,-0.0020512498874428187,-0.005638009039003966,0.007745458782134063,-0.014270720721955343,-0.005553944067260508,-0.0149923449395164,0.006997190020191724,-0.003775815562969298,-0.008431052307868003,0.002766680172493041,0.011082063623445215,0.0,0.007112464386489936,-0.023135491281191134,0.014337721267750236,-0.006797511484415875,0.023242858641491004,0.032974501233111964,-0.012002613773269277,0.021422790928697255,0.0,0.0,0.0,0.013313843236409495,-0.005590769535505469,0.005863885967369531,0.010729613733905463,0.011520737327188835,0.018036072144288484,-0.008048289738430636,-0.010351966873705987,0.04218106995884763,0.0,0.0,0.0005201282045736999,0.0,0.0,0.0,0.0,-0.013059701492537379,0.02359882005899694,0.028781979977753336,0.012968515742128872,0.022727272727272707,-0.0069524967141791905
2010-05-09,0.004846147643832621,0.011838292352911117,-0.0004951228107861749,-0.009859211590527994,0.011010854109721802,-0.032211042177154425,-0.04402111268718567,-0.03756493204083844,0.0009810646057084593,0.004294491006903656,0.0007561519664291971,0.007023668867589095,0.029477335262641846,0.0,-0.014099869337888038,-0.011950879251929836,-0.000459519202141212,0.012938420003826945,-0.0017335286227113667,-0.020833610409646264,-0.014386302825843744,0.011087777509058316,0.0,0.0,0.0,0.017699115044247815,0.0011011961268275194,0.005863885967369531,-0.03397027600849256,0.029612756264236983,0.025590551181102317,0.024340770791074995,-0.014644351464435212,0.0,0.0,0.0,0.0014795953106878645,0.0,0.009104699291575313,0.023784589946017842,0.010700671299129327,-2.220446049250313e-16,0.025936599423631135,0.004657414353588463,0.028781979977753336,0.0021087160262417415,0.0008449472703769834
2010-05-16,-0.006961807463727654,0.03708911258484093,-0.009166025084459017,-0.010928934386491895,0.038627990085836394,0.01982092745087849,0.028522206799480587,0.008412133924703635,-0.006492010246229141,0.03584426869607871,0.0012586662905103019,-0.008431052307868003,-0.006634921228011459,0.0,-0.03531220306226601,0.007112464386489936,-0.023135491281191134,0.028692853763981674,0.0012797031793263525,0.02814014948330268,0.0012977312108148897,0.0197036555563328,0.0,0.0,0.0,-0.044609665427509326,0.0065502183406114245,-0.005590769535505469,0.01978021978021971,-0.0265486725663715,-0.026871401151631447,-0.015841584158415856,0.02123142250530785,0.0,0.0,0.0,0.0019436188650818753,0.0,0.0,0.0,0.0,-0.03065134099616862,-0.005617977528089679,-0.03100775193798455,0.004657414353588463,-0.015242212615009576,-0.005800459028849347
2010-05-23,-0.040229560306459744,0.030642273824591726,-0.04197044728358568,-0.03908820392112489,0.022373308005673054,-0.023836012036430487,-0.043768205135557015,-0.03903930918056597,-0.0387760647341453,0.02420286495613022,-0.01093894161215847,0.0007561519664291971,0.02381424703244761,0.0,-0.041700919572244644,-0.014099869337888038,-0.011950879251929836,-0.003599105914932066,0.01314215915528738,-0.004005374352021751,0.02137977586742945,-0.003775815562969298,0.0,0.0,0.0,-0.044609665427509326,-0.02819956616052055,0.0011011961268275194,-0.004310344827586077,-0.002272727272727426,0.0,-0.004024144869215207,0.027027027027027195,0.0,-0.0019762845849802257,0.0,0.026420069300308047,0.0,0.0,0.0,0.0,0.04347826086956541,0.016949152542372614,-0.015503875968992276,-0.03100775193798455,0.01075268817204278,-0.041945627790387685
2010-05-30,-0.0036327207792253846,0.02419543506434252,0.0023829316599737194,-0.004745287412713073,-0.01670401128659299,-0.010143244768435089,0.00489139624646695,0.002430732792432666,0.020170187275617035,-0.0021086015552920223,0.002359865745111822,0.0012586662905103019,0.006240025529953286,0.0,-0.004130219288091319,-0.03531220306226601,0.007112464386489936,0.03169589335325851,0.0009006671220426199,0.012959559071162863,-0.004123015281330189,0.004294491006903656,0.0,0.0,0.0,-0.03664909500883662,-0.022321428571428714,0.0065502183406114245,-0.008658008658008698,0.0,-0.0019723865877713243,0.002020202020202033,0.022267206477732726,0.0,0.0,0.0,0.0008332004130324755,0.0,0.0,0.0,0.0,0.030303030303030054,-0.013747645951035836,0.0,-0.015503875968992276,0.010638297872340274,0.007918069544106565
2010-06-06,-0.020006165986037217,0.02419543506434252,-0.023315213967511128,-0.036103871751320904,-0.03952664849869569,-0.010625899930816973,-0.022253150541284072,-0.013508566919854026,-0.026258801110642493,-0.01677866432676578,0.003944099652498645,-0.01093894161215847,0.010582907648632789,0.0,-0.004130219288091319,-0.041700919572244644,-0.014099869337888038,0.010590776683197412,-0.0027597571442331548,-0.017023220718149434,0.019745504670600322,0.03584426869607871,0.0,0.0,0.0,-0.020673376219132622,0.0,-0.02819956616052055,0.037117903930131035,-0.006833712984054552,-0.011857707509881354,0.006048387096774244,0.017821782178217838,0.0,0.0,0.0,0.00960947673699275,0.0,0.0,0.009104699291575313,0.0,0.003676470588235281,-0.030441400304413946,0.0,0.0,-0.04210526315789431,-0.010165998904276385
2010-06-13,0.02886162002336068,0.0249165696354976,0.0267740883541967,0.02544152628557028,0.026028492283270976,0.015343310035184077,0.03911786171122733,0.023876110027937436,0.023160016342801404,0.011008699937951949,0.00494271002819735,0.002359865745111822,0.010154799142393145,0.0,0.003059590341145446,-0.004130219288091319,-0.03531220306226601,0.008553508369680163,0.020596772177224443,0.021053135501408526,-0.005621438930249023,0.02420286495613022,0.0,0.0,0.0,-0.020673376219132622,-0.004566210045662045,-0.022321428571428714,0.012631578947368327,-0.013761467889908396,-0.014000000000000012,0.018036072144288484,-0.009727626459143934,0.0,0.0,0.0,0.00015681615434859353,0.0039044556729443958,0.0,0.0,0.003431956775956424,0.03296703296703285,-0.015182966383027519,-0.003968253968254065,0.0,-0.03296703296703318,0.014938666753318453
2010-06-20,0.023166728332082442,-0.0026885335780643116,0.023537114835443296,0.02420203484609207,0.033513040312356246,0.014404824419467,0.040290063028449286,0.018524974931006133,0.016613526675774093,0.029506127781430358,0.0026491004601065793,0.003944099652498645,0.007839505074822783,0.0,-0.027321300313771113,-0.004130219288091319,-0.041700919572244644,0.005259959446716644,-0.00924626524360106,0.005653173753960461,0.016267578188148946,-0.0021086015552920223,0.0,0.0,0.0,-0.016665802033616978,0.0366972477064218,0.0,-0.014553014553014387,-0.013953488372092981,-0.018255578093306246,0.025590551181102317,-0.005893909626719096,0.0,0.000990099009900991,0.0,0.00895684805339636,0.0,0.0,0.0,0.0,-0.0030200296157743556,-0.013927576601671432,-0.00793650793650813,-0.003968253968254065,0.011363636363636687,0.03077243566860255
2010-06-27,-0.0016713920233187296,-0.0026885335780643116,-0.005505122444861177,0.005694896698465179,-0.0012434347607406804,-0.02925756530534107,-0.041223012073010934,-0.01827380021502678,0.013340281842260437,-0.00393255099685258,0.0012579762260052085,0.00494271002819735,0.007137574425239546,0.0,-0.027321300313771113,0.003059590341145446,-0.004130219288091319,0.010465127372899286,0.028087156719599493,-0.01355787561862809,-0.010852754879362436,-0.01677866432676578,0.0,0.0,0.0,-0.012658227848101333,0.013274336283185972,-0.004566210045662045,-0.014767932489451518,-0.007075471698113289,-0.012396694214875992,-0.026871401151631447,-0.01383399209486158,0.0,0.0,0.0,-0.006248919406229181,0.0,0.0,0.0,0.0,-0.029956507771764673,0.005649717514124353,0.012031746031745949,-0.00793650793650813,-0.044943820224719655,-0.003646221081630263
2010-07-04,-0.0265095123787199,-0.03029363679162622,-0.03454735972516565,-0.01281224144916171,-0.03599990983383761,-0.016614911735913007,-0.03240047237082594,-0.03378150915628719,-0.0013788063765242664,-0.03737122977513552,0.0028731546118034856,0.0026491004601065793,0.0019077259292163973,0.0,-0.024190081173242284,-0.027321300313771113,-0.004130219288091319,0.014855089659450593,-0.008117194010383022,0.026148331110613432,0.012852918957831472,0.011008699937951949,0.0,0.0,0.0,0.021739130434782705,-0.0393013100436681,0.0366972477064218,0.0,-0.002375296912113911,0.0020920502092049986,0.0,-0.002004008016032066,0.0,0.0,0.0,-0.013084911600470539,0.0,0.0,0.0,0.0,-0.015791039964288822,0.008426966292134797,0.008647058823529397,0.012031746031745949,-0.02835426305353589,-0.038064877831863075
2010-07-11,-0.009885487284488903,-0.013780739157082,-0.01204136317729887,-0.02618846701772426,-0.01990203451464634,0.04047105242312732,-0.013634606513819147,0.03567631586735809,-0.012824649761795315,-0.007921829648094958,-0.004398496924318818,0.0012579762260052085,0.016155471001929822,0.0,-0.005652791752148167,-0.027321300313771113,0.003059590341145446,-0.0015889525682961647,-0.03898289827808665,-0.005553944067260508,-0.007118756251650038,0.029506127781430358,0.0,0.0,0.0,0.02375115633672531,0.020454545454545503,0.013274336283185972,-0.014989293361884315,-0.0071428571428572285,-0.014613778705636848,-0.0019723865877713243,0.0060240963855420215,0.0,0.0,0.0,0.0016799915213419059,0.0,-0.012050990754630564,0.0,0.007203577318620091,-0.010676156583629859,0.0250696378830082,-0.022278314310798963,0.008647058823529397,-0.011764705882352122,-0.0009352543101626143
2010-07-18,0.011194383214065962,-0.013780739157082,0.011558604229357283,0.0021213646599517744,-0.01990203451464634,0.0015111917592158797,0.011458604988117183,-0.01205692221170751,-0.012824649761795315,0.01678664026850929,-0.0023975737186294754,0.0028731546118034856,-0.0002290895447046859,0.0,0.00975327852841712,-0.024190081173242284,-0.027321300313771113,0.020526142961354354,-0.016665277493834507,-0.04402111268718567,-0.014027624560997709,-0.00393255099685258,0.0,0.0,0.0,0.025763182238667914,-0.0044543429844099425,-0.0393013100436681,-0.010316396165622577,0.007194244604316502,0.006355932203389925,-0.011857707509881354,-0.007984031936127733,0.0,0.0029673590504453173,0.0,0.0018468816717682746,0.0,0.0,0.0,0.0,0.010791366906474753,-0.013586956521739135,-0.02985074626865669,-0.022278314310798963,0.01204819277108471,0.01871849055775432
2010-07-25,0.032274253712620826,0.0023779688240467833,0.035158571636013436,0.03043119633762781,-0.006292932495209125,0.023755212211160837,0.026608490335231716,-0.00871677298178819,-0.008155469420599137,0.04149511018511354,0.007210500672793163,-0.004398496924318818,0.004846147643832621,0.0,0.00975327852841712,-0.005652791752148167,-0.027321300313771113,-0.0020512498874428187,-0.006797511484415875,0.028522206799480587,-0.008852087321491453,-0.03737122977513552,0.0,0.0,0.0,0.029787234042553123,-0.013422818791946178,0.020454545454545503,0.009345794392523477,-0.01666666666666672,-0.012631578947368327,-0.014000000000000012,-0.008048289738430636,0.0,0.0,0.0,-0.009949338366384453,0.0,0.0,0.0,0.0,0.003558718861209842,-0.011019283746556363,0.007692307692307887,-0.02985074626865669,7.171543316125684e-05,0.03837223542567125
2010-08-01,0.004124084691915719,0.015367320628798087,-0.0012679088802066696,0.010302571750200329,0.012902239902784052,-0.0062613353187335186,-0.0036092267725181815,0.00492463657017983,0.0076396462790463415,-0.006508136138357434,0.0011845696741772382,-0.0023975737186294754,-0.006961807463727654,0.0,0.018617894112662736,0.00975327852841712,-0.024190081173242284,-0.0004951228107861749,0.012938420003826945,-0.043768205135557015,-0.0149923449395164,-0.007921829648094958,0.0,0.0,0.0,0.024793388429751984,0.04308390022675734,-0.0044543429844099425,0.02310041562378007,-0.021791767554479424,-0.023454157782516027,-0.018255578093306246,0.024340770791074995,-0.020545346126741526,0.0,0.0,-0.0018683396174603573,0.0,0.0,0.0,0.0,0.010638297872340496,-0.002785515320334331,0.022900763358778553,0.007692307692307887,7.171543316125684e-05,-0.012167348314477966
2010-08-08,0.01900701876302313,0.012197964452420607,0.019225076659728835,0.007530691554747504,0.012902239902784052,0.004077371612422276,0.020415186418849762,0.03990174391579204,0.018765581637495643,0.004234737595117832,-0.0015098122079401088,0.007210500672793163,-0.040229560306459744,0.0,-0.0033296308642222217,0.00975327852841712,-0.005652791752148167,-0.009166025084459017,0.028692853763981674,0.00489139624646695,-0.03756493204083844,0.01678664026850929,0.0,0.0,0.0,0.04435483870967727,0.010869565217391353,-0.013422818791946178,0.0077640113185136195,0.007425742574257432,-0.0021834061135370675,-0.012396694214875992,-0.015841584158415856,0.0,0.0,0.0,-0.003841021902289854,0.0,0.002487246113479502,-0.012050990754630564,0.0035188963179164645,-0.007017543859649145,-0.022346368715083775,-0.007206334738521114,0.022900763358778553,-0.011634199134199386,0.01642246270071923
2010-08-15,-0.03130610332161898,-0.03538679479068174,-0.03630176424986131,-0.006149410552928669,0.005332669251174149,-0.010705179421091837,-0.009358135689395364,-0.020531900589084606,-0.03996264545430117,0.008933500198708755,0.0023948851481239153,0.0011845696741772382,-0.0036327207792253846,0.0,0.007411373887790951,0.018617894112662736,0.00975327852841712,-0.04197044728358568,-0.003599105914932066,-0.022253150541284072,0.008412133924703635,0.04149511018511354,0.0,0.0,0.0,0.030888030888030826,-0.01505376344086029,0.04308390022675734,-0.02132701421800942,-0.002457002457002644,0.0,0.0020920502092049986,-0.004024144869215207,0.0,0.0,0.0,-0.009175393629485273,0.0,0.0,0.0,0.0,-0.010600706713780994,-0.02688747007182757,0.0018350868607781012,-0.007206334738521114,-0.011363636363636576,-0.04533190245748986
2010-08-22,-0.008011202189554867,-0.0031725995707874155,-0.007201414668255968,-0.012143969116426012,-0.011282137776841006,-0.0026119143548251067,-0.007491355994709958,-0.01477658893803957,0.00487826941398084,-0.004549113691277418,-0.005029810289026049,-0.0015098122079401088,-0.020006165986037217,0.0,-0.010139227852907051,-0.0033296308642222217,0.00975327852841712,0.0023829316599737194,0.03169589335325851,0.03911786171122733,-0.03903930918056597,-0.006508136138357434,0.0,0.0,0.0,0.011698697091955479,-0.017467248908296984,0.010869565217391353,0.004842615012106588,-0.007389162561576179,-0.002188183807440014,-0.014613778705636848,0.002020202020202033,0.0,0.0,0.0,-0.007373554475644806,0.0,0.0,0.0,0.0,-0.0071428571428571175,-0.018523274478330576,0.028365819026719974,0.0018350868607781012,0.005307192807192662,0.003761579326367892
2010-08-29,-0.005483138813835553,0.005475588502439677,-0.006231015763526915,-0.012143969116426012,-0.011282137776841006,-0.001496751348385894,0.02198834758721513,-0.0034876749361878456,-0.0009588492423681649,-0.011987616451379246,0.00044204045255735736,0.0023948851481239153,0.02886162002336068,0.0,-0.038430834345618226,0.007411373887790951,0.018617894112662736,-0.023315213967511128,0.010590776683197412,0.040290063028449286,0.002430732792432666,0.004234737595117832,0.0,0.0,0.0,0.002104030193917805,0.0022222222222221255,-0.01505376344086029,0.0,-0.007444168734491385,-0.004385964912280604,0.006355932203389925,0.006048387096774244,0.0,0.0,0.0,0.01570554532543489,0.0,0.0,0.0,0.0,-0.014388489208632893,-0.008458706278169192,0.015748031496062964,0.028365819026719974,0.0002363228169681708,-0.014520074865193688
2010-09-05,0.029534013739338283,-0.001372016368875073,0.03771282489251604,-0.003270760368495884,-0.00288994435159301,0.022480637641390633,0.015414502334522684,0.0210005434962246,-0.003243042517640793,0.03720236138387367,0.00012695249039640366,-0.005029810289026049,0.023166728332082442,0.0,0.013802888787168621,-0.010139227852907051,-0.0033296308642222217,0.0267740883541967,0.008553508369680163,-0.041223012073010934,-0.013508566919854026,0.008933500198708755,0.0,0.0,0.0,-0.0074906367041198685,-0.015518600640551827,-0.017467248908296984,-0.01927710843373498,-0.012499999999999956,-0.011013215859030812,-0.012631578947368327,0.018036072144288484,0.0,0.0,0.0,0.0017331999230161266,0.0,0.0,0.002487246113479502,0.0,-0.018143149713805484,-0.011299435028248594,-0.03100775193798455,0.015748031496062964,-0.02150537634408556,0.032794386067006576
2010-09-12,0.001911710556155688,0.0006158269057513488,0.005320807246029791,0.004226641605896253,0.011988254173412649,0.008427669276870997,-0.0056928682610125625,0.020569247551709413,0.008908174165694893,0.00390821733351987,0.0059533230204829035,0.00044204045255735736,-0.0016713920233187296,0.0,-0.02011767176093404,-0.038430834345618226,0.007411373887790951,0.023537114835443296,0.005259959446716644,-0.03240047237082594,0.023876110027937436,-0.004549113691277418,0.0,0.0,0.0,-0.004608294930875445,-0.014196621727331993,0.0022222222222221255,-0.03194103194103204,-0.0075949367088608,-0.011135857461024412,-0.023454157782516027,0.025590551181102317,0.0,0.0,0.0,0.0014595255002989305,-0.008121711278883725,0.0,0.0,0.0,-0.0056297561733189005,0.005714285714285783,0.004496124031007631,-0.03100775193798455,0.0,0.0004603635691231567
2010-09-19,0.01413586529323263,0.018099463124919613,0.014461738709244276,0.007764498181084267,0.015015093275321023,0.008229934498480196,-0.008700287585068689,0.01088269091206362,0.017506465467954202,0.032611273050401346,-0.0008815541551705497,0.00012695249039640366,-0.0265095123787199,0.0,0.04043943161731045,0.013802888787168621,-0.010139227852907051,-0.005505122444861177,0.010465127372899286,-0.013634606513819147,0.018524974931006133,-0.011987616451379246,0.0,0.0,0.0,-0.004608294930875445,0.0048661800486617945,-0.015518600640551827,0.025380710659898442,-0.005102040816326481,-0.0045045045045045695,-0.0021834061135370675,-0.026871401151631447,0.0,0.0,0.0,-0.006900118923708565,0.0,0.0,0.0,0.0,5.599104143333422e-05,-0.03125000000000011,0.03219512195121932,0.004496124031007631,0.04395604395604402,0.04008488401028565
2010-09-26,0.023569837128666116,0.0001106889566599989,0.020713471028140917,0.0,0.024104262613605654,0.017785691780720425,0.01977319486102469,0.024047776833834744,0.0290073794947725,0.028333726420937788,0.005798480453055088,0.0059533230204829035,-0.009885487284488903,0.0,-0.008570710562098571,-0.02011767176093404,-0.038430834345618226,-0.03454735972516565,0.014855089659450593,0.011458604988117183,-0.01827380021502678,0.03720236138387367,0.0,0.0,0.0,-0.004608294930875445,0.02033590332356361,-0.014196621727331993,-0.022277227722772297,-0.01025641025641022,-0.013574660633484115,0.0,0.0,0.0,0.0,0.0,-0.00019638145817502117,0.0,0.0,0.0,0.0,-0.010526315789473606,-0.00586510263929596,0.020131629887727542,0.03219512195121932,-0.010526315789473939,0.026186779518739378
2010-10-03,-0.002303046866478531,-0.0074709568576393215,-0.0018290914219830645,-0.007528854516181238,-0.004135206716989082,-0.003922849564097275,0.0028607755880483143,-0.005544363910108485,-0.00741850021446866,-0.0043968935385811925,0.0042348648839791725,-0.0008815541551705497,0.011194383214065962,0.0,0.03096082323455862,0.04043943161731045,0.013802888787168621,-0.01204136317729887,-0.0015889525682961647,0.026608490335231716,-0.03378150915628719,0.00390821733351987,0.0,0.0,0.0,0.017497832732582097,0.005557134286887089,0.0048661800486617945,0.015189873417721378,-0.007772020725388518,-0.00917431192660556,-0.002188183807440014,-0.0019723865877713243,-0.033290901040513576,0.0,0.0,-0.00784612625538017,0.0,0.0,0.0,0.0,-0.0035460992907800915,-0.03244837758112107,0.01587301587301626,0.020131629887727542,0.03191489361702149,-0.003892503649938317
2010-10-10,0.016986999523681545,0.022205526384724283,0.0168395512525068,0.01379318527812079,0.028425427270375225,0.009309067510762548,0.00950881147706717,0.009183251426894357,0.0272050461806721,0.013143482910207727,0.002753478666098319,0.005798480453055088,0.032274253712620826,0.0,0.04017162768900895,-0.008570710562098571,-0.02011767176093404,0.011558604229357283,0.020526142961354354,-0.0036092267725181815,0.03567631586735809,0.032611273050401346,0.0,0.0,0.0,0.03960396039603964,-0.024691358024691246,0.02033590332356361,-0.007481296758104716,0.0,0.006944444444444198,-0.004385964912280604,-0.011857707509881354,0.0,0.0,0.0,-0.014441295520422504,0.0,0.013698196071472601,0.0,0.015925429282404924,-0.024911032028469893,-0.007077847327146003,0.007936507936507964,0.01587301587301626,0.020618556701030855,0.012158256283331115
2010-10-17,0.005561837977118289,0.013438450628023402,0.009953463047278177,-0.023809586811849193,0.0009317319866610774,0.014898703611569974,0.0015697643072507539,0.01234963556342561,0.010186586405009246,0.027836226115224294,0.007239707404138818,0.0042348648839791725,0.004124084691915719,0.0,0.0065616475172534106,0.03096082323455862,0.04043943161731045,0.035158571636013436,-0.0020512498874428187,0.020415186418849762,-0.01205692221170751,0.028333726420937788,0.0,0.0,0.0,0.03242824282428236,0.005063291139240533,0.005557134286887089,0.005025125628140614,-0.0026109660574412663,0.0045977011494253706,-0.011013215859030812,-0.014000000000000012,0.0,0.001972386587770991,0.0,-0.008336280944458263,0.0,0.0,0.0,0.0,-0.007299270072992692,0.031368563685636675,0.01271186440677946,0.007936507936507964,0.010309278350515205,0.03346185450968009
