Date,Dow_Jones,FTNT,Gold,RealEstate,SP500,Materials,Energy,Financials,Industrials,Staples,Utilities,Healthcare,Discretionary,15-Year Mortgage Rate,US Dollar Index,HighDividend (t-1),HighDividend (t-3),HighDividend (t-4),HighDividend (t-5),HighDividend (t-6),HighDividend (t-7),HighDividend (t-8),HighDividend (t-9),HighDividend (t-10),HighDividend (t-11),HighDividend (t-12),HighDividend (t-13),HighDividend (t-14),HighDividend (t-15),HighDividend (t-16),HighDividend (t-18),HighDividend (t-19),HighDividend (t-20),HighDividend (t-21),HighDividend (t-22),HighDividend (t-23),FTNT (t-6),FTNT (t-16),RealEstate (t-3),RealEstate (t-5),RealEstate (t-22),SP500 (t-13),Materials (t-4),Financials (t-6),Financials (t-8),Financials (t-10),Industrials (t-3),Industrials (t-12),Staples (t-18),Utilities (t-21),Discretionary (t-9),30-Year Mortgage Rate (t-16),10-Year India Gov Bond Yield (t-4),PPI (t-9),PPI (t-14),PPI (t-23),Government Debt (t-7),Government Debt (t-14),Debt Service vs Disposable Income (t-4),US Dollar Index (t-19),Housing Starts (t-14),2y20y (t-24),10yTrea30yFRM (t-2),HighDividend
2009-07-26,0.02391364303063681,0.0,0.014675311099976052,0.036127282113540105,0.02469940743265786,0.012869496810140824,-0.011134668233458878,0.02306338256934426,0.020076765331586754,0.02507328069007153,0.01013692920223258,0.016818294672955814,0.011204555802553973,0.010799136069114423,-0.009403411587011412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02738879039622455,-0.00783234297989216,-0.03731131308933888,-0.0048231016204003385,-0.017769285593208728,0.013798558096924873,0.009316933250050563,0.011274898143956547,-0.027765214705255836,0.020875285862750226,0.024768962581117826,-0.03391780964541724,0.022124398134513834,-0.014432989690721487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012174351977395137,0.0,0.010273972602739878,-0.02985493544479567,0.0
2009-08-02,0.007694939424727654,0.0,-0.003258038737043889,0.036127282113540105,0.007648487347417854,0.025150431794977335,-0.0034933368244332574,0.02306338256934426,0.020076765331586754,-0.00040801811750168504,-0.010832820180273206,-0.004843339041182115,0.011204555802553973,0.002136752136752351,-0.004772735432069797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.035614383637541214,-0.01512379355986726,-0.03731131308933888,0.004685158208393547,-0.02594870663131499,-0.03105772587300326,0.010578763226534726,0.011274898143956547,-0.028863858993461555,0.015697064717667963,0.008064988119809602,-0.007468184895969843,0.02391487732837283,0.01882845188284521,0.0,0.0,0.0,0.0,0.0,0.0,-0.010054165997456455,-0.029319781078968044,0.0,-0.003389830508474523,-0.03639279985742294,0.0
2009-08-09,0.023126502860554288,0.0,0.005280213404211365,0.036127282113540105,0.024188171346859244,0.037431366779813846,0.004147994584592363,-0.007664936301028935,0.0022754068171185193,-0.009787240126969632,-0.0006908670967177288,-0.008611447956521245,-0.006095816926166009,-0.01279317697228155,0.0022980798407683523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04383997687885788,-0.02738879039622455,-0.03731131308933888,0.014193418037187433,-0.02967407577435932,-0.009966839263645833,0.013798558096924873,0.009316933250050563,-0.029962503281667274,-0.005045996029771294,0.0014214554588730666,0.018981439853477555,0.03849475778539646,-0.010266940451745366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007725259034159659,0.0,-0.027210884353741638,-0.04516129032258054,0.0
2009-08-16,-0.004051957053944788,0.0,-0.019259516133701915,0.015185647962292492,-0.0040517328840976585,-0.013903044385633612,-0.002360339494965946,0.0070523008900796325,0.0037616039246688993,0.004941931191146054,0.004149261065690135,0.01085754812951012,-0.0031973442792039286,0.010799136069114423,6.1395671816733e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036127282113540105,-0.035614383637541214,-0.03731131308933888,0.0034945226650540118,-0.03339944491740365,-0.03775164539596543,-0.03105772587300326,0.010578763226534726,0.020076765331586754,0.015918671806173013,-0.00687459864711748,0.018366329835408868,-0.006247096815520714,-0.004149377593361092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01174306845720896,0.0,0.007373578802150227,-0.04516129032258054,0.0
2009-08-23,0.020924730343784947,0.0,0.0022952992761380298,0.01980927839354396,0.021629240933279226,0.01745581095740678,0.03234092123908172,0.0217695380811882,0.023049159546687514,0.01393421236291581,0.023415934977188524,0.026853361831799205,0.017001501096478133,-0.02564102564102566,-0.0049187615771367765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036127282113540105,-0.04383997687885788,0.039918291922724114,0.021461772184030115,0.012869496810140824,-0.03500481568630692,-0.009966839263645833,0.013798558096924873,0.020076765331586754,0.015918671806173013,0.01938212051137489,0.015658741644205887,-0.02645454652478063,-0.004166666666666541,0.0,0.0,0.0,0.0,0.03157594773619521,0.0,0.0,0.00116053889544121,0.0,0.026279374335911432,-0.02258064516129027,0.0
2009-08-30,0.005787061185378972,0.0,0.012343511383534622,0.01980927839354396,0.003981603598119721,-0.003299157190740365,-0.0032473253964968585,0.01374521567685183,0.0007909372214520705,0.0012126523435276315,-0.00807514461540082,-0.00034885967445119626,0.011018145376419763,0.004385964912280826,0.0046654462330191215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036127282113540105,0.036127282113540105,0.039918291922724114,0.03942902170300622,0.025150431794977335,-0.004597301703652079,-0.03775164539596543,-0.03105772587300326,0.0022754068171185193,0.01549163842484308,-0.026708962822897142,0.013566263471071593,-0.007349556562514015,0.012552301255229992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018638404044474255,0.0,-0.008685660629123626,-0.004411764705882448,0.0
2009-09-06,-0.011822510689226684,0.0,0.02307947734550775,0.022121093609169695,-0.012768477207183548,-0.005958191084841524,-0.013314011855285801,-0.035931807763973866,-0.00039490844453315965,0.0028257580625377088,-0.018995997422028732,-0.006278366898900822,-0.011650212413780281,-0.008733624454148492,0.0013996986730391292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015185647962292492,0.036127282113540105,0.039918291922724114,0.021830837581345186,0.037431366779813846,0.02306338256934426,-0.03500481568630692,-0.009966839263645833,0.0037616039246688993,-0.00590006279243116,0.02744190771586963,-0.0030594601458501236,-0.029181331273173905,0.004132231404958775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005443866527330199,0.0,-0.027972027972028024,-0.008823529411764897,0.0
2009-09-13,0.018739938196454142,0.0,0.010039291663800298,0.02443290882479543,0.026553215366050376,0.025307823659973083,0.005335239841199546,0.02180016050682787,0.04109027089115136,0.01972658588799092,0.0006913447240399773,0.01509309501010736,0.029658186452549584,-0.008810572687224627,-0.013307098352630664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01980927839354396,0.036127282113540105,0.039918291922724114,0.0056054166364643,-0.013903044385633612,0.02306338256934426,-0.004597301703652079,-0.03775164539596543,0.023049159546687514,-0.008130244754805893,0.030330494515345308,-0.01112418285625727,-0.018852680146207168,-0.008230452674897082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00018695438313043322,0.0,-0.007194244604316391,-0.008823529411764897,0.0
2009-09-20,0.021466179190375856,0.0,0.010039291663800298,-0.03804096736405338,0.023464087255124833,0.03462414749034859,0.0023462780085115598,0.04521137089618321,0.03048119353845191,0.00992355074987139,0.03615740067539419,-0.0011598115893116656,0.029923808601409085,-0.00666666666666671,-0.0021345334726352583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01980927839354396,0.015185647962292492,0.036248281097641444,-0.026504566870007018,0.01745581095740678,-0.007664936301028935,0.02306338256934426,-0.03500481568630692,0.0007909372214520705,-0.01906282071121823,-0.017135315795124173,-0.013707888383894029,-0.008524029019240431,0.0052208732476136666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018786929145038767,0.0,0.018115942028985366,-0.020252100840336185,0.0
2009-09-27,-0.013963929002988928,0.0,-0.005443282984355202,-0.03804096736405338,-0.0212706240909033,0.006744269444743378,-0.029358621979450716,-0.0363274776794944,-0.03258069089537097,-0.006299360938023302,-0.01617224798325323,-0.007997066547416831,-0.02949720791626209,-0.0022371364653243075,0.0046196816478798475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022121093609169695,0.01980927839354396,-0.004744410152467959,-0.002172789574933831,-0.003299157190740365,0.0070523008900796325,0.02306338256934426,-0.004597301703652079,-0.00039490844453315965,-0.027765214705255836,0.025033035919190594,0.0054236215540838795,0.011204555802553973,0.018672199170124415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00020993224080245731,0.0,0.028469750889679846,-0.022857142857142576,0.0
2009-10-04,-0.01943401943498857,0.0,-0.007197918096226719,-0.03804096736405338,-0.020017869019508083,-0.03045193243123734,-0.02952241973803499,-0.0284445224503167,-0.0312157121696785,0.0027731813496412183,-0.023287770827212673,-0.013319816061294842,-0.023087862727387998,-0.022421524663677084,0.0013051355641424678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02443290882479543,0.01980927839354396,-0.004744410152467959,-0.022103987156515847,-0.005958191084841524,0.0217695380811882,-0.007664936301028935,0.02306338256934426,0.04109027089115136,-0.028863858993461555,0.008286031035214858,0.027138837019698547,0.011204555802553973,-0.03756708407871201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022704963901400865,0.0,0.01038062283737018,-0.005255731922398421,0.0
2009-10-11,0.04037542940581096,0.0,-0.0026670586295380883,-0.026880315380897746,-0.0017841058452443548,-0.006654319722407709,-0.02968621749661926,-0.010937038930424359,-0.005320917870926201,0.024101053023168006,0.025596217015767753,0.02593258076191418,0.0011929454442564658,-0.006880733944954143,-0.014701800682354826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03804096736405338,0.022121093609169695,-0.04206709057749469,-0.021351430994170806,0.025307823659973083,0.01374521567685183,0.0070523008900796325,0.02306338256934426,0.03048119353845191,-0.029962503281667274,0.021626315831599685,0.011449239796670951,-0.006095816926166009,-0.015066069920396885,0.0,0.0,0.0,0.0,0.0,0.03157594773619521,0.0,-0.00637054281029803,0.01538461538461533,0.018888941555671446,0.012345679012345734,0.0
2009-10-18,0.014119567577357994,0.0,-0.016534080765756187,-0.00416526087207314,0.003878944833290654,0.0009247689270705517,-0.011697253514777795,-0.004598220527217756,0.0025833370229115804,0.017360874617066147,0.015042861214468628,0.012465616998843743,0.008120233408144384,0.009237875288683695,-0.006980619382351172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03804096736405338,0.02443290882479543,0.025218336871431157,0.010575726343036052,0.03462414749034859,-0.035931807763973866,0.0217695380811882,-0.007664936301028935,-0.03258069089537097,0.020076765331586754,-0.004233549435528672,0.016075789274672847,-0.0031973442792039286,0.0074349442379182396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008116051559810211,0.0,0.018357015230154095,0.012345679012345734,0.0
2009-10-25,-0.0016002409676675322,0.0,-0.016534080765756187,0.007389141653595832,-0.007439012591042848,0.0009247689270705517,-0.011697253514777795,-0.004598220527217756,0.0025833370229115804,-0.011376027793376875,-0.008757353199446705,-0.0181259173436239,0.008120233408144384,0.013729977116704761,0.0008619363454553941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03804096736405338,-0.03804096736405338,0.025218336871431157,0.02469940743265786,0.006744269444743378,0.02180016050682787,0.01374521567685183,0.0070523008900796325,-0.0312157121696785,0.020076765331586754,-0.019335906312270223,0.03639193597570234,0.017001501096478133,-0.01845018450184499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021365830497744875,0.0,-0.004572384137601415,0.012345679012345734,0.0
2009-11-01,-0.027746002550103177,0.0,-0.03493196236866292,-0.04046374998302016,-0.04182060695632528,-0.015293755132280817,0.010712471792741651,0.005310810062902238,-0.01404222365631047,-0.009206201816230108,-0.03533846607492919,-0.022291745083812597,-0.0028239416107380677,0.006772009029345494,0.009675896704679277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026880315380897746,-0.03804096736405338,0.03320186285680249,0.007648487347417854,-0.03045193243123734,0.04521137089618321,-0.035931807763973866,0.0217695380811882,-0.005320917870926201,0.0022754068171185193,0.006115927284989331,0.013073863007648345,0.011018145376419763,-0.022556390977443663,0.0,0.0,0.0,0.0,0.0,0.0,-0.024443184743336843,0.0020503777286198233,0.0,-0.004572384137601415,-0.038461538461538214,0.0
2009-11-08,0.03410158991713619,0.0,0.04535887442154318,-0.018998914267969236,0.03447252134483558,0.04301042733158633,0.018225365608383726,0.021482085042323962,0.023065469768445146,0.014324009109590197,0.01866886453421923,0.0388314609215592,0.03274004555094345,-0.013452914798206206,-0.002546946848814624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00416526087207314,-0.03804096736405338,0.014189749802949736,0.024188171346859244,-0.006654319722407709,-0.0363274776794944,0.02180016050682787,0.01374521567685183,0.0025833370229115804,0.0037616039246688993,-0.006078750091446428,0.03908590802549439,-0.011650212413780281,-0.011538461538461608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016765157628928495,0.0,-0.01213774597495526,-0.038461538461538214,0.0
2009-11-15,0.025305971532000315,0.0,0.033125528634235346,-0.00038773724273977184,0.023242684930367297,0.028222008074707206,0.0033285341165063542,0.024458619544117655,0.010805416996729267,0.019847547032447954,0.015214514393023348,0.021262020177148067,0.01068440691702699,-0.00909090909090915,-0.008761181493059378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007389141653595832,-0.026880315380897746,0.014189749802949736,-0.0040517328840976585,0.0009247689270705517,-0.0284445224503167,0.04521137089618321,-0.035931807763973866,0.0025833370229115804,0.023049159546687514,0.0,-0.014080650385568827,0.029658186452549584,0.011673151750972943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001331690810709718,0.0,-0.017526859785121862,-0.038461538461538214,0.0
2009-11-22,0.0065867388447495845,0.0,0.02089218284692751,-0.015557946654085941,-0.001733307174296539,0.01343358881782808,-0.011699127550279353,-0.004093106942658298,-0.0014546357749866123,0.006362260705657485,-0.0037465726540261146,0.020483315311038197,-0.011371231716889474,-0.00917431192660556,0.0045339687295933295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04046374998302016,-0.00416526087207314,-0.00783234297989216,0.021629240933279226,0.0009247689270705517,-0.010937038930424359,-0.0363274776794944,0.02180016050682787,-0.01404222365631047,0.0007909372214520705,0.04543445213723474,0.009828425208867841,0.029923808601409085,0.009615384615384581,0.0,0.0,0.0,0.0,0.03371341718788878,0.0,0.0,0.007893348947692003,0.0,-0.02923976608187151,-0.0015002727768686497,0.0
2009-11-29,-0.0006779430797061448,-0.0029515910358555164,0.0,-0.015557946654085941,0.0012795484436352034,-0.002774647126752239,0.007420774007558917,-0.02191783645833223,-0.001456663974221617,-0.0003716247212942614,0.008889194958732638,0.013162471167545764,-0.002440112891163748,-0.006944444444444531,-0.005037471219885625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018998914267969236,0.007389141653595832,-0.01512379355986726,0.003981603598119721,-0.015293755132280817,-0.004598220527217756,-0.0284445224503167,0.04521137089618321,0.023065469768445146,-0.00039490844453315965,0.02507328069007153,-0.010814575401111082,-0.02949720791626209,-0.005714285714285783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015227349279319902,0.0,0.003012048192771344,0.024579811522393635,0.0
2009-12-06,0.007850493973493133,0.02309060632921578,-0.0012791494041647367,-0.02064939554927736,0.013142146684673062,0.006182658340318836,-0.0196423009675325,0.024509691306751513,0.027352520068355757,0.0063239774208270205,0.03829169204465632,0.006170676384387397,0.018518598364498873,-0.004662004662004726,-0.0016017096557088273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00038773724273977184,-0.04046374998302016,-0.02738879039622455,-0.012768477207183548,0.04301042733158633,-0.004598220527217756,-0.010937038930424359,-0.0363274776794944,0.010805416996729267,0.04109027089115136,-0.00040801811750168504,-0.019314602726454244,-0.023087862727387998,0.013409961685823868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009403411587011412,0.0,-0.012012012012012074,0.013698630136986356,0.0
2009-12-13,0.008943461023056543,-0.019675948043239577,-0.0172765840267749,0.001987557352967184,0.0009008018197642631,-0.003379397466439782,-0.006618968418394822,-0.01640456853481098,0.0,-0.001848154521446932,0.03851191021866418,0.009683633274141679,0.020926320321485337,0.011709601873536535,0.010002122988905793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015557946654085941,-0.018998914267969236,-0.035614383637541214,0.026553215366050376,0.028222008074707206,0.005310810062902238,-0.004598220527217756,-0.0284445224503167,-0.0014546357749866123,0.03048119353845191,-0.009787240126969632,0.0109670144709198,0.0011929454442564658,-0.032136105860113395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004772735432069797,-0.015151515151515138,-0.03343465045592697,0.013606071825250088,0.0
2009-12-20,-0.013147185919493265,0.03778040748183953,-0.007520349742548116,0.001987557352967184,-0.0027599489609955175,-0.008419889567601202,0.01666870765970696,-0.008145197369425539,-0.004936437456456777,-0.018943689664519314,-0.00307368954135967,0.00070183633667531,0.0003974513356315157,0.01388888888888884,0.00941116815068277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015557946654085941,-0.00038773724273977184,-0.04383997687885788,0.023464087255124833,0.01343358881782808,0.021482085042323962,-0.004598220527217756,-0.010937038930424359,-0.001456663974221617,-0.03258069089537097,0.004941931191146054,0.01013692920223258,0.008120233408144384,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022980798407683523,0.0,0.037735849056603765,0.006756756756756743,0.0
2009-12-27,0.01803327844264735,0.04436857152214868,0.016954169760124094,-0.005477187715495324,0.020596944554957197,0.04438923004704587,0.029563191790817678,0.021800033423182263,0.014362853941725984,0.016768601929508797,0.004146502447688771,0.0106004540649689,0.019250232995403627,0.01598173515981749,-0.0031536057155615582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02064939554927736,-0.015557946654085941,0.036127282113540105,-0.0212706240909033,-0.002774647126752239,0.024458619544117655,0.005310810062902238,-0.004598220527217756,0.027352520068355757,-0.0312157121696785,0.01393421236291581,-0.010832820180273206,0.008120233408144384,-0.011673151750972721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1395671816733e-05,0.0,0.011292166952544258,-3.3306690738754696e-16,0.0
2010-01-03,-0.008856526281781352,0.0006701251775876882,0.0004916172252875106,-0.01330581536222819,-0.00924572556044323,0.01590906144824944,0.00786260447887921,0.006426626636723165,-0.000960249634307353,-0.007871657192283554,-0.014612334237743552,-0.012396526750040326,-0.013585035984399085,0.020224719101123556,0.0004630158049907518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001987557352967184,-0.015557946654085941,0.036127282113540105,-0.020017869019508083,0.006182658340318836,-0.004093106942658298,0.021482085042323962,-0.004598220527217756,0.0,-0.005320917870926201,0.0012126523435276315,-0.0006908670967177288,-0.0028239416107380677,-0.0019685039370078705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049187615771367765,0.0,-0.009008422332204502,-3.3306690738754696e-16,0.0
2010-01-10,0.019602325812760668,-0.033448486991694615,-0.007739659042130781,0.0017421531354127051,0.028086695140600915,-0.0223221868009692,-0.01554255802393506,-0.013671914299726973,-0.01121848143959131,0.003777946610177274,-0.00967114354437204,0.022851651627516345,0.0208262683041196,-0.008810572687224627,-0.008221722827093103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029515910358555164,0.0,0.001987557352967184,-0.02064939554927736,0.036127282113540105,-0.0017841058452443548,-0.003379397466439782,-0.02191783645833223,0.024458619544117655,0.005310810062902238,-0.004936437456456777,0.0025833370229115804,0.0028257580625377088,0.004149261065690135,0.03274004555094345,-0.00591715976331364,0.0,0.0,0.0,0.0,0.0,0.03371341718788878,0.0,0.0046654462330191215,0.0,-0.002865329512893755,-0.0193798449612404,0.0
2010-01-17,-0.0009428294035790374,-0.023868652816415925,-0.015970935309549072,-0.006304231246163083,-0.008117202267456047,-0.03207326645139141,-0.01724713321481086,-0.018397048449718012,-0.024232634663872876,0.007526939868842675,0.00618485572530747,0.01384530974965048,-0.013491384713044674,-0.011111111111111072,-0.004142226948892214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02309060632921578,0.0,-0.005477187715495324,0.001987557352967184,0.015185647962292492,0.003878944833290654,-0.008419889567601202,0.024509691306751513,-0.004093106942658298,0.021482085042323962,0.014362853941725984,0.0025833370229115804,0.01972658588799092,0.023415934977188524,0.01068440691702699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013996986730391292,0.0,0.015972398534692234,-0.03875968992248047,0.0
2010-01-24,-0.04131690639459895,-0.03011104298031947,0.04150262857104736,-0.04178498311995349,-0.03898280906341389,-0.03207326645139141,-0.024609109514259486,-0.009198524224859006,-0.04231165965890382,-0.017930190646038957,-0.035263718252258824,-0.01738078460269088,-0.03202149958873324,-0.011235955056179692,0.012817271605852998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019675948043239577,0.0,-0.01330581536222819,0.001987557352967184,0.01980927839354396,-0.007439012591042848,0.04438923004704587,-0.01640456853481098,-0.02191783645833223,0.024458619544117655,-0.000960249634307353,-0.01404222365631047,0.00992355074987139,-0.00807514461540082,-0.011371231716889474,-0.01984126984126977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013307098352630664,0.0,0.015876011303371573,-0.03875968992248047,0.0
2010-01-31,-0.010626585007545652,-0.03635343314422301,0.04014608970285921,-0.008447425392030583,-0.016665316946467557,0.0112805216525107,-0.01837084039702186,-0.008462422311092288,-0.016522893655573134,-0.00342342113503713,-0.009725100760112348,-0.012002498438096976,-0.0037902484822872617,-0.002272727272727426,0.008831219134308288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03778040748183953,0.0,0.0017421531354127051,-0.005477187715495324,0.01980927839354396,-0.04182060695632528,0.01590906144824944,-0.008145197369425539,0.024509691306751513,-0.004093106942658298,-0.01121848143959131,0.023065469768445146,-0.006299360938023302,-0.018995997422028732,-0.002440112891163748,-0.014170040485830038,0.0,0.0,0.0,0.0,0.0,0.0,-0.025758449947620887,-0.0021345334726352583,0.0,-0.003058103975535076,-0.03875968992248047,0.0
2010-02-07,-0.003878223036207107,-0.03635343314422301,0.03878955083467106,0.0032234064423377617,-0.006797371330918511,0.013678465241885651,-0.004770594980335607,-0.016924844622184576,-0.006574248964725249,-0.008396738202212983,-0.02065707471466316,-0.014386253773246316,-0.004842706381051776,0.002277904328018332,0.009150653023874744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04436857152214868,0.0,-0.006304231246163083,-0.01330581536222819,0.022121093609169695,0.03447252134483558,-0.0223221868009692,0.021800033423182263,-0.01640456853481098,-0.02191783645833223,-0.024232634663872876,0.010805416996729267,0.0027731813496412183,0.0006913447240399773,0.018518598364498873,0.010266940451745254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0046196816478798475,0.0,-0.021472392638036575,-0.03875968992248047,0.0
2010-02-14,0.011081406634545488,-0.02250446768238129,0.03607647309829476,-0.002175224578546686,0.012938000811279826,0.016076408831260602,0.02488903605676196,0.0007170604458186514,0.003514293273594593,0.017706068745397152,-0.003803282305069766,0.0012973361618553447,0.016684046210627468,-0.01363636363636378,-0.006596788477919335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006701251775876882,0.0,-0.04178498311995349,0.0017421531354127051,0.02443290882479543,0.023242684930367297,-0.03207326645139141,0.006426626636723165,-0.008145197369425539,0.024509691306751513,-0.04231165965890382,-0.0014546357749866123,0.024101053023168006,0.03615740067539419,0.020926320321485337,0.016260162601626105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013051355641424678,0.0,-0.009404388714733591,-0.03875968992248047,0.0
