Date,Dow_Jones,HighDividend,RealEstate,Industrials,Technology,Utilities,Healthcare,NASDAQ,10-Year Treasury Yield,15-Year Mortgage Rate,US Dollar Index,3m5y,Dow_Jones (t-7),Dow_Jones (t-14),Dow_Jones (t-23),Gold (t-3),Gold (t-22),RealEstate (t-1),RealEstate (t-18),SP500 (t-1),SP500 (t-22),Materials (t-21),Energy (t-4),Energy (t-5),Energy (t-7),Financials (t-1),Financials (t-2),Financials (t-3),Financials (t-10),Financials (t-13),Financials (t-22),Industrials (t-1),Industrials (t-6),Industrials (t-14),Healthcare (t-12),Discretionary (t-4),Discretionary (t-5),Discretionary (t-6),Discretionary (t-15),NASDAQ (t-10),NASDAQ (t-17),NASDAQ (t-22),10-Year Treasury Yield (t-19),2-Year Treasury Yield (t-16),Federal Funds Effective Rate (t-24),1-Month Treasury Yield (t-17),3-Month Treasury Yield (t-3),5-Year Treasury Yield (t-4),20-Year Treasury Yield (t-12),20-Year Treasury Yield (t-13),20-Year Treasury Yield (t-17),20-Year Treasury Yield (t-19),30-Year Treasury Yield (t-11),30-Year Treasury Yield (t-22),15-Year Mortgage Rate (t-19),3-Month Euro Gov Bond Yield (t-8),10-Year India Gov Bond Yield (t-24),CPI (t-10),CPI (t-24),PPI (t-16),Europe CPI (t-3),Real GDP (t-15),Consumer Confidence Index (t-7),Consumer Confidence Index (t-24),US Dollar Index (t-1),US Dollar Index (t-9),Building Permits (t-4),3m5y (t-8),3m5y (t-11),2y10y (t-5),2y20y (t-3),Staples
2010-01-24,-0.041316922503490505,0.0,-0.04178543707632554,-0.04231124416683951,-0.0441304302594725,-0.03526372175161141,-0.017380341363473106,-0.036145241685870966,-0.021621621621621623,-0.011235955056179692,0.012817271605852998,-0.025528393175452024,0.007850089470149202,0.014120206840653626,-0.004051957053944788,0.0004916670036059778,0.0022954080551782496,-0.0063044919901540375,-0.03804039180077401,-0.008117117002500174,0.021629137953703692,-0.003299412572299265,0.029563730404215338,0.016668275428143087,-0.019642196170028492,-0.018397043012924108,-0.013671961789754161,0.006426842316627157,0.024458304058937674,-0.004598662733400427,0.021770187965003185,-0.024232554025271302,0.0,0.002583158260894003,-0.022291829177266687,0.019250386509094053,0.0003973745177658916,0.020926558785215432,0.0011927394144025105,0.026244505379567684,-0.01966382389587229,0.01781901191364721,-0.03188405797101457,-0.010204081632653073,0.0,0.0,0.0,0.017699115044247815,-0.01873536299765788,0.011848341232227444,-0.030952380952380953,-0.026128266033254244,0.04018912529550822,-0.0113378684807256,-0.008810572687224627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026912181303116123,0.0,-0.004142226948892214,0.0045339687295933295,0.0,-0.018018018018017834,-0.008889064475347763,0.003676470588235281,-0.013747645951035836,-0.01793048635586736
2010-01-31,-0.010626284312253209,0.0,-0.008447427149122277,-0.016523068773412142,-0.03231768946255631,-0.009725101760446497,-0.012002495707327254,-0.026273161525220967,0.0027624309392264568,-0.002272727272727426,0.008831219134308288,-0.025528393175452024,0.008943062911765276,-0.0016001365538674817,0.020925066671330317,-0.00773972382886326,0.012343565773054732,-0.04178543707632554,-0.03804039180077401,-0.03898263573098881,0.003981603213418339,-0.005957850091667827,0.007862669596442218,0.029563730404215338,-0.006618967710845691,-0.009198521506462054,-0.018397043012924108,-0.013671961789754161,-0.004092902901031703,0.005310312922970739,0.013745423172163429,-0.04231124416683951,-0.00493661369943954,0.002583158260894003,0.038831550272275805,-0.013584958631144839,0.019250386509094053,0.0003973745177658916,0.008120476524334841,-0.010074286828874568,-0.02047415302960809,0.003894302054585408,0.04491017964071875,-0.010204081632653073,0.0,0.0,0.0,-0.044609665427509326,0.038186157517899666,-0.01873536299765788,-0.026532701532701597,0.024390243902439046,-0.00909090909090915,-0.034403669724770714,-0.00666666666666671,-0.0345762711864408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012817271605852998,-0.005037471219885625,-0.04216867469879515,0.022935779816513735,-0.008928571428571397,0.03296703296703285,-0.030441400304413946,-0.0034236282714430466
2010-02-07,-0.0038788400207913076,0.0,0.0032236168938195586,-0.006574158439010769,0.005248186022226653,-0.020656557504248885,-0.014386250460369565,-0.002901241150918832,-0.011019283746556474,0.002277904328018332,0.009150653023874744,-0.023586707410236912,-0.013146994685223845,-0.027747557585277582,0.005788047581267275,-0.015971114661332497,0.023079479592075125,-0.008447427149122277,-0.03804039180077401,-0.01666531394065318,-0.012768379741816549,0.025307991337208735,-0.015542856523980464,0.007862669596442218,0.016668275428143087,-0.008462528939223612,-0.009198521506462054,-0.018397043012924108,-0.02191763257162105,0.021481872754794185,-0.03593231211406589,-0.016523068773412142,0.014362586947712863,-0.014042953419588833,0.021261771790029194,0.020825958157070223,-0.013584958631144839,0.019250386509094053,0.008120476524334841,-0.0035414519384130427,0.04451417018285375,-0.004924161012929029,-0.04297994269340988,-0.010204081632653073,0.0,0.0,0.0,-0.044609665427509326,-0.013793103448275779,0.038186157517899666,-0.008675558675558748,-0.030952380952380953,-0.013761467889908396,0.014251781472683911,-0.0022371364653243075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008831219134308288,-0.0016017096557088273,0.0,0.015952194840992306,-0.013473294723294615,-0.0030200296157743556,-0.015182966383027519,-0.008396841785504372
2010-02-14,0.011082446281987623,0.0,-0.0021751193528057877,0.003514246791890885,0.013763440386110881,-0.0038039170641078757,0.0012975695006915977,0.01980734839159015,0.027855153203342642,-0.01363636363636378,-0.006596788477919335,-0.0216450216450218,0.018034185516748957,0.03410292046672736,-0.011824023712026621,0.04150294564912227,0.010039339734455976,0.0032236168938195586,-0.026880420354135348,-0.006797370084143162,0.02655321018916923,0.034624223956428946,-0.017247321836630025,-0.015542856523980464,0.029563730404215338,-0.016925057878447225,-0.008462528939223612,-0.009198521506462054,0.024509899489178588,0.024458304058937674,0.021800061294095174,-0.006574158439010769,-0.0009602975364520483,0.023065376959737094,0.020483563508824076,-0.013491236148459818,0.020825958157070223,-0.013584958631144839,-0.0028233778785818897,0.02614530114567226,0.00818968030894407,0.030770996416340957,-0.03646003122694441,-0.010204081632653073,0.0,0.0,0.0,-0.03664909500883662,-0.020979020979020935,-0.013793103448275779,0.008305122997066094,-0.026532701532701597,-0.020930232558139528,-0.021077283372365363,-0.022421524663677084,0.0,0.0,0.003870508847207299,0.0,0.0,0.0,0.0,0.0,0.0,0.009150653023874744,0.010002122988905793,0.0,0.015952194840992306,-0.018018018018017834,-0.029956507771764673,-0.013927576601671432,0.01770596340041375
2010-02-21,0.02947764247426865,0.0,0.0005072572113042906,0.00645487238594028,0.02153537721052179,0.032975199343651784,0.021379468532695567,0.027634191919062134,0.024390243902439046,-0.0023041474654377225,-0.0004329897784624004,0.01382488479262678,-0.008856914688685324,0.025306386278606263,0.01874049476656281,0.04014630068181119,0.010039339734455976,-0.0021751193528057877,-0.004165322974331476,0.01293790608418166,0.023463987839072775,0.00674442668347458,-0.024609466045688644,-0.017247321836630025,0.007862669596442218,0.0007173833383578021,-0.016925057878447225,-0.008462528939223612,-0.01640487205722141,-0.004092902901031703,0.04521211691797955,0.003514246791890885,-0.011218522952160026,0.010805506600849057,0.013162471167545764,-0.03202157297074337,-0.013491236148459818,0.020825958157070223,0.03274030017180407,-0.0018411096145574124,0.0035546699782273428,0.024970064643475398,-0.010558295174357135,-0.04444444444444451,0.0,0.0,0.0,-0.020673376219132622,-0.025965700965700944,-0.020979020979020935,0.011848341232227444,-0.008675558675558748,0.04513064133016642,0.014354066985646119,-0.006880733944954143,0.0,0.0,0.0,0.00528580609707241,0.0,0.0,0.0,0.026206896551724146,0.0,-0.006596788477919335,0.00941116815068277,0.0,0.026309701758132187,0.022935779816513735,-0.015791039964288822,0.005649717514124353,0.025718951748512575
2010-02-28,-0.006634763795490883,0.0,0.0221979201598127,0.018030855854927752,-0.005957578160549426,-0.02083341922365589,-0.004122849963062669,-0.0025001925819604365,-0.044973544973545,0.01616628175519641,-0.00315783087777477,0.01832320904901552,0.01960192476635436,0.006586533925387439,0.021465846846078884,0.038789655714500104,-0.00544318811420863,0.0005072572113042906,0.0073898029588337355,0.02869300778857098,-0.021270622117357085,-0.030451603208699995,-0.01837104913315718,-0.024609466045688644,-0.015542856523980464,0.03655924772383323,0.0007173833383578021,-0.016925057878447225,-0.008145406523645593,-0.02191763257162105,-0.03632766564019807,0.00645487238594028,-0.024232554025271302,-0.001454363758038979,0.006170833209506732,-0.003789935212720974,-0.03202157297074337,-0.013491236148459818,0.010684573152451915,0.009761121594915378,0.01592103644270232,-0.01966382389587229,0.016073572286057214,-0.04444444444444451,0.0,0.0,0.0,-0.020673376219132622,-0.00619544801679367,-0.025965700965700944,-0.01873536299765788,0.008305122997066094,0.020454545454545503,-0.03301886792452846,0.009237875288683695,-0.04536516853932582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004329897784624004,-0.0031536057155615582,0.0,0.0009128492968796809,0.015952194840992306,-0.010676156583629859,0.008426966292134797,-0.0033191511692212128
2010-03-07,0.023813683439324995,0.0,0.035807470297585686,0.03675461896076748,0.028584571676870896,0.02813983000714515,0.019745284152165254,0.03935650349212527,0.02216066481994461,-0.015909090909090984,-0.004248336006115849,0.022821533305404262,-0.0009430243464658705,-0.0006778424777267311,-0.013964141351455739,0.03607636577987794,-0.007197820004110178,0.0221979201598127,-0.04046352030222211,-0.0035990386967109655,-0.020017724944554394,-0.006654360666912218,-0.004770488011567098,-0.01837104913315718,-0.017247321836630025,0.015214356687312858,0.03655924772383323,0.0007173833383578021,0.02180056519983853,0.024509899489178588,-0.028444821657387487,0.018030855854927752,-0.04231124416683951,-0.0014570271032660065,0.009683787628131268,-0.004843097934900786,-0.003789935212720974,-0.03202157297074337,-0.011371153866900241,0.033458577811747325,0.029583459308730853,-0.02047415302960809,0.023323615160349753,-0.04444444444444451,0.0,0.0,0.0,-0.016665802033616978,0.005863885967369531,-0.00619544801679367,0.038186157517899666,0.011848341232227444,0.00688651548896535,-0.0274850437183618,0.013729977116704761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00315783087777477,0.0004630158049907518,0.022012578616352307,0.0009128492968796809,0.015952194840992306,0.010791366906474753,0.0250696378830082,0.02071763935169857
2010-03-14,0.006240329579526582,0.0,0.033937924632150285,0.01571893038457417,0.01972245402410855,-0.004005222627659899,-0.005621346434136254,0.017757350664779015,0.005420054200542035,-0.002309468822170868,-0.00644097346945105,0.031818181818181746,-0.041316922503490505,0.007850089470149202,-0.019433054519455206,0.014337721267750236,-0.002667097870678925,0.035807470297585686,-0.01899887578537629,0.03169574066890046,-0.0017839606526963148,0.000924802387460566,0.024889153810627063,-0.004770488011567098,-0.024609466045688644,0.036784907004666634,0.015214356687312858,0.03655924772383323,0.006426842316627157,-0.01640487205722141,-0.01093724376833427,0.03675461896076748,-0.016523068773412142,0.02735288896943744,0.0007011414620050616,0.01668420552449934,-0.004843097934900786,-0.003789935212720974,-0.002440112891163748,-0.007236344161502428,0.026244505379567684,0.04451417018285375,-0.028490028490028352,-0.04444444444444451,0.0,0.0,0.0,-0.012658227848101333,0.005863885967369531,0.005863885967369531,-0.013793103448275779,-0.01873536299765788,-0.008682637580187724,-0.008605941509651993,0.006772009029345494,0.0,0.0,0.0006487322116246474,0.0,0.0,0.0,0.0,0.0,0.0,-0.004248336006115849,-0.008221722827093103,0.0,-0.03561842988145819,0.026309701758132187,0.003558718861209842,-0.013586956521739135,-0.003986257949824434
2010-03-21,0.010583272181255543,0.0,0.022629553861525542,0.0179641392971841,0.004947650703047479,0.012959305849198355,0.016267183719121725,0.002850916200201281,-0.0026954177897573484,0.0023148148148146586,0.0040912308874441194,0.026922306768121684,-0.010626284312253209,0.008943062911765276,0.04037419043964929,-0.0004594715795332438,-0.01653403711440593,0.033937924632150285,-0.0003877778316575542,0.010591050092431775,0.003879127790407333,0.000924802387460566,0.031839840624927396,0.024889153810627063,-0.01837104913315718,0.02102475576308871,0.036784907004666634,0.015214356687312858,-0.013671961789754161,-0.008145406523645593,-0.004598662733400427,0.01571893038457417,-0.006574158439010769,0.0,0.010600843803750148,0.03316193149567637,0.01668420552449934,-0.004843097934900786,0.01851843867253833,0.021162118677858777,-0.010074286828874568,0.00818968030894407,0.038123167155425186,-0.011904761904761862,0.0,0.0,0.0,0.021739130434782705,-0.005590769535505469,0.005863885967369531,-0.020979020979020935,0.038186157517899666,0.0022175149064997957,0.00826589466153993,-0.013452914798206206,0.0,0.0,0.0,0.003001931798703783,0.0,0.0,0.0,0.0,-0.039455782312925236,-0.00644097346945105,-0.004142226948892214,0.0,-0.025528393175452024,0.0009128492968796809,0.010638297872340496,-0.011019283746556363,0.014834028470928962
2010-03-28,0.01015388475313972,0.0,0.008732875198748324,0.009088092831377459,0.009214512252357254,-0.017022971045869695,-0.010852724337522046,0.008726366326831103,0.043243243243243246,0.002309468822170757,0.006949646767489881,0.02325811381821452,-0.0038788400207913076,-0.013146994685223845,0.014120206840653626,-0.02313553367043142,-0.01653403711440593,0.022629553861525542,-0.015557872249614135,0.008553296695235302,-0.007438650885544407,-0.015293277099954428,-0.021268738833166156,0.031839840624927396,-0.004770488011567098,0.011953869064129652,0.02102475576308871,0.036784907004666634,-0.018397043012924108,0.02180056519983853,-0.004598662733400427,0.0179641392971841,0.003514246791890885,-0.00493661369943954,-0.012396832034335947,0.009927693235753043,0.03316193149567637,0.01668420552449934,0.020926558785215432,-0.012592918354909943,-0.0035414519384130427,0.0035546699782273428,-0.031073446327683607,-0.011940619621342491,0.0,0.0,0.0,0.02375115633672531,0.0011011961268275194,-0.005590769535505469,-0.025965700965700944,-0.013793103448275779,0.015118790496760237,0.011792452830188704,-0.00909090909090915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010752688172043112,0.0,0.0040912308874441194,0.012817271605852998,0.0,-0.025528393175452024,0.0009128492968796809,-0.007017543859649145,-0.002785515320334331,0.005041099579357056
2010-04-04,0.00783941755002271,0.0,-0.001995514413942523,0.011257645168825325,0.0026085794128476447,0.02105268699950047,0.01285285583552076,0.0031105600435128444,0.02590673575129543,0.011520737327188835,-0.008342646228464257,0.008260834214163792,0.011082446281987623,0.018034185516748957,-0.0016001365538674817,-0.011950827394143826,-0.03493169849156419,0.008732875198748324,-0.015557872249614135,0.005259908814489345,-0.04182096958576553,0.04301119971569056,0.035803332516062714,-0.021268738833166156,0.024889153810627063,0.019757463833852462,0.011953869064129652,0.02102475576308871,-0.009198521506462054,0.006426842316627157,0.005310312922970739,0.009088092831377459,0.00645487238594028,0.014362586947712863,0.02285212236587464,0.04161194803875645,0.009927693235753043,0.03316193149567637,0.0003973745177658916,-0.036145241685870966,0.02614530114567226,0.01592103644270232,-0.020408163265306256,-0.01197647733792312,0.0,0.0,0.0,0.025763182238667914,0.0065502183406114245,0.0011011961268275194,-0.00619544801679367,-0.020979020979020935,-0.025531914893617058,-0.013986013986013845,-0.00917431192660556,-0.026482271590407502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006949646767489881,0.008831219134308288,0.0,-0.023586707410236912,-0.03561842988145819,-0.010600706713780994,-0.022346368715083775,0.007166383703012036
2010-04-11,0.007138237205304598,0.0,0.03559307967467151,0.01081428429896647,0.018213049000541215,0.005653432724393337,-0.007118564253019266,0.021422790928697255,-0.015151515151515138,0.029612756264236983,-0.004612203556940031,0.008260834214163792,0.02947764247426865,-0.008856914688685324,-0.027747557585277582,0.007112748125758461,0.04535915061687623,-0.001995514413942523,-0.020649423110864373,0.01046477387264444,0.03447310491624567,0.028222271565839563,0.006018840227029587,0.035803332516062714,0.031839840624927396,0.005000946150215846,0.019757463833852462,0.011953869064129652,-0.008462528939223612,-0.013671961789754161,0.021481872754794185,0.011257645168825325,0.018030855854927752,-0.0009602975364520483,0.013844929894785585,0.013211809111599804,0.04161194803875645,0.009927693235753043,0.019250386509094053,-0.026273161525220967,-0.0018411096145574124,0.029583459308730853,-0.032525510204081676,-0.01197647733792312,0.0,0.0,0.0,0.029787234042553123,-0.02819956616052055,0.0065502183406114245,0.005863885967369531,-0.025965700965700944,-0.017467248908296984,0.04018912529550822,-0.006944444444444531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008342646228464257,0.009150653023874744,0.0,-0.0216450216450218,-0.025528393175452024,-0.0071428571428571175,-0.02688747007182757,-0.0024904987202357676
2010-04-18,0.0019072735671099572,0.0,0.0033149200710714255,0.009754449771089302,0.010647366047874307,-0.013557975513907139,-0.014027315829704623,0.011087777509058316,-0.028205128205128216,-0.0265486725663715,0.0005201282045736999,0.00014635336206197946,-0.006634763795490883,0.01960192476635436,0.03410292046672736,-0.014099817849529184,0.03312562309626221,0.03559307967467151,0.0019873536064674013,0.014856002774983335,0.02324258605796059,0.013433343415988563,-0.01742589554764229,0.006018840227029587,-0.021268738833166156,0.02860597912491647,0.005000946150215846,0.019757463833852462,-0.016925057878447225,-0.018397043012924108,0.024458304058937674,0.01081428429896647,0.03675461896076748,-0.011218522952160026,-0.017380341363473106,0.007818018642641755,0.013211809111599804,0.04161194803875645,-0.013584958631144839,-0.002901241150918832,0.009761121594915378,0.026244505379567684,-0.012263957307060702,-0.012012335054503748,0.0,0.0,0.0,0.024793388429751984,-0.022321428571428714,-0.02819956616052055,0.005863885967369531,-0.00619544801679367,0.0022222222222221255,-0.00909090909090915,-0.004662004662004726,0.0,0.0,-0.0009517766497462166,0.0,0.0,0.0,0.005000534814818991,0.0,0.0,-0.004612203556940031,-0.006596788477919335,0.0,0.01382488479262678,-0.025528393175452024,-0.014388489208632893,-0.018523274478330576,-0.004636440401869502
2010-04-25,0.016155496066588393,0.0,-0.02118805399654916,0.03209738026063147,0.014749505723750778,0.02614799551840674,-0.008852543653674605,0.0197036555563328,0.01319261213720302,-0.002272727272727426,0.0014795953106878645,-0.007968127490039834,0.023813683439324995,-0.0009430243464658705,0.025306386278606263,-0.03531238382481683,0.020892095575648195,0.0033149200710714255,0.0019873536064674013,-0.0015894379864438424,-0.001733306861163686,-0.0027747262027500996,-0.020949805725832826,-0.01742589554764229,0.035803332516062714,-0.01088246186905717,0.02860597912491647,0.005000946150215846,0.0007173833383578021,-0.009198521506462054,-0.004092902901031703,0.009754449771089302,0.01571893038457417,-0.024232554025271302,-0.012002495707327254,0.020369838655665218,0.007818018642641755,0.013211809111599804,0.020825958157070223,0.01980734839159015,0.033458577811747325,-0.010074286828874568,0.010057471264367845,-0.012030263912794062,0.0,0.0,0.0,0.04435483870967727,0.0,-0.022321428571428714,-0.005590769535505469,0.005863885967369531,0.0,-0.013761467889908396,0.011709601873536535,0.0,0.0,0.0,0.0,0.008973080757726848,0.008792577523620393,0.0,0.0,0.0,0.0005201282045736999,-0.0004329897784624004,0.0,0.01832320904901552,-0.023586707410236912,-0.018143149713805484,-0.008458706278169192,0.004300162220343795
2010-05-02,-0.0002288806896602047,0.0,-0.01341286846056966,0.007745487612453528,-0.006952502699240526,-0.005553500138306133,-0.014991867446243812,-0.003775815562969298,-0.01293494393139849,0.0,0.0019436188650818753,-0.019607843137254943,0.006240329579526582,-0.041316922503490505,0.006586533925387439,-0.04170075243767224,0.0,-0.02118805399654916,-0.0054776420013276095,0.020526144174331185,0.0012792767571121466,0.006182737856972098,0.043865987427212705,-0.020949805725832826,0.006018840227029587,0.025672606151908806,-0.01088246186905717,0.02860597912491647,0.03655924772383323,-0.008462528939223612,-0.02191763257162105,0.03209738026063147,0.0179641392971841,-0.04231124416683951,-0.014386250460369565,0.0003029393972995287,0.020369838655665218,0.007818018642641755,-0.013491236148459818,0.027634191919062134,-0.007236344161502428,-0.0035414519384130427,0.010057471264367845,-0.017928858290304106,0.0,0.0,0.0,0.030888030888030826,-0.004566210045662045,0.0,0.0011011961268275194,0.005863885967369531,0.03325942350332611,-0.020930232558139528,0.01388888888888884,-0.025238023273386645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014795953106878645,-0.00315783087777477,0.0,0.022821533305404262,-0.0216450216450218,-0.0056297561733189005,-0.011299435028248594,-0.014270814707993074
2010-05-09,0.0048461171648719326,0.0,0.011838017881072749,0.011010777544744,0.0008452839094141851,-0.04402151706730428,-0.037564836303928484,0.004294491006903656,-0.02098052536231887,-0.006833712984054552,0.026420069300308047,-0.019607843137254943,0.010583272181255543,-0.010626284312253209,-0.0006778424777267311,-0.0041302267192731,-0.0012790238003347887,-0.01341286846056966,-0.013305701943210901,-0.002051084633516942,0.013142418980461645,-0.0033793971993726357,0.022035553028563193,0.043865987427212705,-0.01742589554764229,-0.005638059544293916,0.025672606151908806,-0.01088246186905717,0.015214356687312858,-0.016925057878447225,0.024509899489178588,0.007745487612453528,0.009088092831377459,-0.016523068773412142,0.0012975695006915977,0.027214925868862316,0.0003029393972995287,0.020369838655665218,-0.03202157297074337,-0.0025001925819604365,0.021162118677858777,0.02614530114567226,0.003926701570680646,-0.023809523809523836,0.0,0.0,0.0,0.011698697091955479,0.0366972477064218,-0.004566210045662045,0.0065502183406114245,-0.005590769535505469,0.010729613733905463,0.04513064133016642,0.01598173515981749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019436188650818753,-0.004248336006115849,0.0,0.031818181818181746,0.01382488479262678,5.599104143333422e-05,0.005714285714285783,-0.032211508254218146
2010-05-16,-0.006961532767966405,0.0,0.03708890422271516,0.03862796012521241,-0.005800200961905477,0.028522793484414777,0.00841182810815888,0.03584426869607871,-0.0028985507246377384,-0.013761467889908396,0.0008332004130324755,-0.019607843137254943,0.01015388475313972,-0.0038788400207913076,0.007850089470149202,-0.0041302267192731,-0.01727650434108946,0.011838017881072749,0.0017430134464533342,-0.0004950247294291388,0.0009008016590663637,-0.008419571715872265,0.006588690883609916,0.022035553028563193,-0.020949805725832826,-0.009859770382669886,-0.005638059544293916,0.025672606151908806,0.036784907004666634,0.0007173833383578021,-0.01640487205722141,0.011010777544744,0.011257645168825325,-0.006574158439010769,0.021379468532695567,0.011774664418124248,0.027214925868862316,0.0003029393972995287,-0.003789935212720974,0.03935650349212527,-0.012592918354909943,-0.0018411096145574124,0.001329298973278048,-0.023809523809523836,0.0,0.0,0.0,0.002104030193917805,0.013274336283185972,0.0366972477064218,-0.02819956616052055,0.0011011961268275194,-0.03397027600849256,0.020454545454545503,0.020224719101123556,0.0,0.0,0.00033136813619227823,0.0,0.0,0.0,0.0,0.0,0.0,0.026420069300308047,-0.00644097346945105,0.0,0.026922306768121684,0.01832320904901552,-0.010526315789473606,-0.03125000000000011,0.0198209240354017
2010-05-23,-0.04022855731158548,0.0,0.03064192479621941,0.022373264883307598,-0.041945480864871154,-0.043768952685746654,-0.03903905270674546,0.02420286495613022,0.015738224637681153,-0.013953488372092981,0.00960947673699275,-0.019607843137254943,0.00783941755002271,0.011082446281987623,0.008943062911765276,0.0030595413648446534,-0.007520256206482445,0.03708890422271516,-0.0063044919901540375,-0.009166008118668412,-0.002760037585917585,0.044388412604924765,-0.021984175642429826,0.006588690883609916,0.043865987427212705,-0.010929179974797365,-0.009859770382669886,-0.005638059544293916,0.02102475576308871,0.03655924772383323,-0.008145406523645593,0.03862796012521241,0.01081428429896647,0.003514246791890885,-0.004122849963062669,0.0378237993157049,0.011774664418124248,0.027214925868862316,-0.004843097934900786,0.017757350664779015,-0.036145241685870966,0.009761121594915378,-0.0051948051948051965,-0.023809523809523836,0.0,0.0,0.0,-0.0074906367041198685,-0.0393013100436681,0.013274336283185972,-0.022321428571428714,0.0065502183406114245,0.01978021978021971,0.00688651548896535,-0.008810572687224627,0.0,0.0,0.0,0.003870508847207299,0.0,0.0,0.0,-0.0190217391304347,0.026912181303116123,0.0008332004130324755,0.0040912308874441194,0.0,0.02325811381821452,0.022821533305404262,-0.0035460992907800915,-0.00586510263929596,-0.023835971753053742
2010-05-30,-0.003633493090259843,0.0,0.024194945369723664,-0.01670409339612161,0.007918012997018886,0.00489180974015091,0.0024306906666313743,-0.0021086015552920223,0.0005711858006042791,-0.007075471698113289,0.00015681615434859353,-0.019607843137254943,0.007138237205304598,0.02947764247426865,-0.013146994685223845,-0.027321216269436732,0.016954448668544453,0.03064192479621941,-0.04178543707632554,-0.041970280219843614,0.020597121441311428,0.015908841746953672,-0.03511018002351629,-0.021984175642429826,0.022035553028563193,-0.0390875444247516,-0.010929179974797365,-0.009859770382669886,0.011953869064129652,0.015214356687312858,0.02180056519983853,0.022373264883307598,0.009754449771089302,0.00645487238594028,0.019745284152165254,0.006997104843511792,0.0378237993157049,0.011774664418124248,0.01668420552449934,0.002850916200201281,-0.026273161525220967,0.033458577811747325,-0.03394255874673624,-0.023809523809523836,0.0,0.0,0.0,-0.004608294930875445,0.020454545454545503,-0.0393013100436681,0.0,-0.02819956616052055,-0.004310344827586077,-0.008682637580187724,-0.011111111111111072,-0.00046511627906975495,0.0,0.0,0.0,-0.0019762845849802257,0.0,0.0,0.0,0.0,0.00960947673699275,0.006949646767489881,0.0,0.008260834214163792,0.031818181818181746,-0.024911032028469893,-0.03244837758112107,-0.010142437215336475
2010-06-06,-0.020006480722474462,0.0,0.024194945369723664,-0.039526756433646004,-0.010166582255404677,-0.022253244908107428,-0.013509001580225055,-0.01677866432676578,-0.033232628398791486,-0.002375296912113911,0.00895684805339636,-0.010256410256410109,0.0019072735671099572,-0.006634763795490883,0.018034185516748957,-0.027321216269436732,0.0004916670036059778,0.024194945369723664,-0.008447427149122277,0.0023828258190912166,-0.009246160931778546,-0.022321998956038924,-0.0061895248234367095,-0.03511018002351629,0.006588690883609916,-0.00474587231011292,-0.0390875444247516,-0.010929179974797365,0.019757463833852462,0.036784907004666634,0.006426842316627157,-0.01670409339612161,0.03209738026063147,0.018030855854927752,-0.005621346434136254,0.000981279433797222,0.006997104843511792,0.0378237993157049,0.03316193149567637,0.008726366326831103,-0.002901241150918832,-0.007236344161502428,-0.021621621621621623,-0.023809523809523836,0.0,0.0,0.0,-0.004608294930875445,-0.0044543429844099425,0.020454545454545503,-0.004566210045662045,-0.022321428571428714,-0.008658008658008698,0.0022175149064997957,-0.011235955056179692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015681615434859353,-0.008342646228464257,0.0,0.008260834214163792,0.026922306768121684,-0.007299270072992692,-0.007077847327146003,-0.010626663373533574
2010-06-13,0.028861913903593273,0.0,0.02491554817560271,0.026028370605962747,0.0149399063949609,0.03911815832532728,0.0238765562597838,0.011008699937951949,0.012499999999999956,-0.0071428571428572285,-0.006248919406229181,-0.010256410256410109,0.016155496066588393,0.023813683439324995,-0.008856914688685324,-0.0241900382545997,-0.00773972382886326,0.024194945369723664,0.0032236168938195586,-0.0233152304242229,0.028086788482194924,-0.03207326880106043,0.022731130376642872,-0.0061895248234367095,-0.021984175642429826,-0.03610340465572037,-0.00474587231011292,-0.0390875444247516,0.005000946150215846,0.02102475576308871,-0.013671961789754161,-0.039526756433646004,0.007745487612453528,0.03675461896076748,0.016267183719121725,-0.0064920013830318535,0.000981279433797222,0.006997104843511792,0.009927693235753043,0.0031105600435128444,0.01980734839159015,0.021162118677858777,0.0027624309392264568,-0.023809523809523836,0.0,0.0,0.0,-0.004608294930875445,-0.013422818791946178,-0.0044543429844099425,0.0366972477064218,0.0,0.037117903930131035,0.015118790496760237,-0.002272727272727426,0.0,0.0,0.00023004053314190642,0.0,0.0,0.0,0.0,0.0,0.0,0.00895684805339636,-0.004612203556940031,0.0,0.00014635336206197946,0.02325811381821452,-0.03676470588235281,0.031368563685636675,0.015343316266735796
