Date,Materials,Materials_Prediction,Dow_Jones,Gold,RealEstate,SP500,Energy,Financials,Industrials,Staples,Discretionary,NASDAQ,US Dollar Index,CorporateBonds (t-4),CorporateBonds (t-9),Dow_Jones (t-12),SP500 (t-9),Energy (t-7),Financials (t-10),Industrials (t-6),Technology (t-4),Technology (t-5),Technology (t-11),Staples (t-1),Staples (t-3),Utilities (t-3),Utilities (t-4),Utilities (t-9),Healthcare (t-10),Healthcare (t-12),Discretionary (t-1),Discretionary (t-2),Discretionary (t-4),NASDAQ (t-3),Federal Funds Effective Rate (t-7),Federal Funds Effective Rate (t-12),1-Month Treasury Yield (t-1),3-Month Treasury Yield (t-11),5-Year Treasury Yield (t-7),20-Year Treasury Yield (t-8),30-Year Treasury Yield (t-12),15-Year Mortgage Rate (t-8),30-Year Mortgage Rate (t-10),Unemployment Rate (t-11),Government Debt to GDP (t-5),Government Debt to GDP (t-9),US Dollar Index (t-7),US Dollar Index (t-8),US Dollar Index (t-10),Retained Earnings (t-11),Velocity of Money (t-6),Industrial Production (t-8),2y10y (t-2),2y20y (t-8),10y30y (t-2),10y30y (t-6),10y30y (t-7),10yTrea30yFRM (t-9),10yTrea30yFRM (t-11),10yTrea30yFRM (t-12)
2020-07-26,0.005068711055399078,0.0075655994162584965,-0.007684967969863066,0.06410583021414507,-0.006956476753587348,-0.002611035235976056,0.022349235381390775,0.013361177069664887,-0.002222263667176927,0.008767598291834044,0.012701848122112391,-0.01333030597938667,-0.00830696136121356,0.0021593069603105253,0.0034342654156975794,-0.0023126151936181394,0.031996599407136506,0.007276475104443181,-0.055630329958716085,0.005957518094322101,-0.004109567680393278,0.028467966476990236,0.06614175134282485,0.02156244261492324,0.032557339456155354,0.04929329591824971,-0.032167601027960124,0.030468995956546507,0.010159867578673598,-0.02452912371389715,0.00397556219562345,0.02934121957801028,-0.02623457805276952,0.0461617314022178,0.0,0.0,0.0,0.0,0.0,0.060119047619047516,-0.05480948574473754,-0.029629629629629672,0.006134969325153339,0.0,0.0,0.0,-0.017623028415944875,-0.011233300469736918,0.008655836058938382,0.0,0.0,0.0,-0.018642072213500782,0.06741573033707882,0.021051571313456696,-0.03896103896103886,-0.012901572112098414,-0.03396226415094339,0.015444015444015413,-0.04779411764705899
2020-08-02,-0.018057543578599566,0.007968880390942634,-0.0012846343994578069,0.02653600338435802,0.04521714733564619,0.017576804186125505,-0.03945615490751786,-0.009888882343663252,-0.00153094477762028,0.009174401938283339,0.01077174258400082,0.03686994293950874,-0.007824654602952008,0.0035409073174403893,0.003080748808948597,0.026719637755524772,0.030056929406754085,-0.006278461264440094,0.04133026800069217,-0.017217414159346967,0.036734256590158276,-0.004109567680393278,-0.013821513103735694,0.008767598291834044,0.022037627697520046,-0.002245280996869825,0.04929329591824971,0.05683404839427264,-0.007966560581697979,0.016150630182073078,0.012701848122112391,0.00397556219562345,0.04654547695255795,0.04014747317249756,0.0,0.0,0.0,0.0,0.0,0.05357142857142838,-0.02830008720296484,0.0,-0.012195121951219412,0.0,0.0,0.0,0.0071521029606576025,-0.017623028415944875,-0.010343658653601095,0.0,0.0,0.06501212005601742,-0.018642072213500782,0.028945960406634663,0.014705882352941124,0.04054054054054057,-0.03896103896103886,-0.04296875,0.0076045627376426506,0.015444015444015413
2020-08-09,0.02236578586447835,0.025848391769586535,0.03885020013828355,-0.004657571131079452,0.009261715962100459,0.024653730403477736,0.03191806605292391,0.033708041982022374,0.04739978832545111,0.01291860610091966,0.024671859849975775,0.024728177988206257,0.003545621294202883,0.00226402202751963,-0.0047976043156623405,-0.025641468464751238,0.04935595229138867,-0.035888863314727515,0.05465236004476948,-0.040392346413016034,0.026693312190312124,0.036734256590158276,0.03230983809035681,0.009174401938283339,0.02156244261492324,0.04223646848482754,-0.002245280996869825,0.025129959578183758,0.03402949840722336,0.010159867578673598,0.01077174258400082,0.012701848122112391,0.02934121957801028,-0.010760597222711499,0.0,0.0,0.0,0.0,0.0,-0.008064516129032251,-0.006240462175713946,0.0,-0.0277777777777779,0.0,-0.06452897498758214,0.0,0.004630310525787884,0.0071521029606576025,-0.011233300469736918,0.0,0.0,0.0,-0.0009070294784579436,-0.021565934065934073,0.015165441176470451,-0.051948051948051854,0.04054054054054057,-0.03985172193877545,-0.03396226415094339,0.0076045627376426506
2020-08-16,0.014908470956558117,0.013782483430062916,0.01886214674723119,-0.05591965371617624,-0.01376503604684598,0.006784813498976305,0.027165307488171253,0.01368757763757733,0.03194490531278871,0.010234606374438293,0.022866194039735888,0.000755549059514804,-0.0058165137302709224,0.0035011774330033774,0.005152739155492636,0.033641310413975,-0.047378835480701764,-0.06549926536501494,0.06797445208884678,0.04293935300086882,-0.011565335110731545,0.026693312190312124,0.015338457438816455,0.01291860610091966,0.008767598291834044,0.0011625760043618705,0.04223646848482754,-0.04118317440374952,0.0019414078544799374,-0.007966560581697979,0.024671859849975775,0.01077174258400082,0.00397556219562345,-0.01333030597938667,0.0,0.0,0.0,0.0,-0.016666666666666663,-0.03655258326776817,0.037878787878787845,-0.01526717557251911,0.009523809523809712,0.0,0.0,0.0,0.0026234777133322673,0.004630310525787884,-0.017623028415944875,0.0,0.0,0.0,-0.011111111111111127,-0.033608058608058655,0.015504807692307665,-0.012275395837039793,-0.051948051948051854,-0.04385754301720679,-0.04296875,-0.03396226415094339
2020-08-23,-0.011815415051066203,-0.0046467527118128436,0.0003515884929763402,0.0133829150543463,-0.004529781528787691,0.007837771261808735,-0.05655966118045219,-0.03455138642665123,-0.013930398934245414,0.0021821135251109958,0.018037586503194536,0.0265443363175919,0.0010038786999857496,0.0036017532679943898,0.0025061615107653257,0.03842688903023461,0.019026844792203956,0.022733290355432034,0.006294622277401629,-0.014062291970858731,-0.015258045159414979,-0.011565335110731545,0.03511284525295766,0.010234606374438293,0.009174401938283339,0.009123987909645415,0.0011625760043618705,-0.020112482920497388,-0.05435508175151449,0.03402949840722336,0.022866194039735888,0.024671859849975775,0.012701848122112391,0.03686994293950874,0.0,0.0,0.0,0.06666666666666665,0.0005747126436781991,-0.06504065040650409,0.033537934085379306,0.003875968992248069,0.00943396226415083,0.0,0.0,0.0,-0.005614020533029063,0.0026234777133322673,0.0071521029606576025,0.0,0.0,0.0,-0.011111111111111127,-0.05769230769230782,0.015504807692307665,0.021051571313456696,-0.012275395837039793,-0.019291848970993397,-0.03985172193877545,-0.04296875
2020-08-30,0.03360803113238808,0.029334799603288646,0.026531734916268146,0.02616783108621279,0.021399678916939502,0.03269677433430829,0.011379681171172606,0.04319215967203416,0.030608263409346304,0.022861343044092264,0.029757751142489575,0.03393183089802787,-0.009549493524044217,0.0032521274805277223,0.0021593069603105253,0.06783604687296974,-0.02783183906946196,-0.04820567367002837,-0.023040492604637475,0.05866789708748965,0.04971486470590869,-0.015258045159414979,-0.01972195469953808,0.0021821135251109958,0.01291860610091966,0.010850053491943346,0.009123987909645415,-0.032167601027960124,0.032274523238664754,0.0019414078544799374,0.018037586503194536,0.022866194039735888,0.01077174258400082,0.024728177988206257,0.0,0.0,0.0,0.002083333333333326,0.034482758620689724,0.04347826086956519,0.029197080291970767,-0.01158301158301156,-0.024922118380062308,0.0,0.0,0.0,-0.004215723572677521,-0.005614020533029063,0.004630310525787884,0.0,0.0,0.03769993174061437,-0.005555555555555675,0.0017660910518053075,-0.012577962577962454,0.014705882352941124,0.021051571313456696,0.01239669421487588,-0.04385754301720679,-0.03985172193877545
2020-09-06,0.007347163491683517,-0.01732775676973804,-0.01719584483317338,-0.02621559404220275,-0.00758605726365158,-0.022847759554322278,-0.04308443771993686,-0.0027603090570144095,-0.012057402385814542,-0.0034967699747457948,-0.022387441515927087,-0.032704523299092125,0.0008288348272773582,0.0008846271150035889,0.0035409073174403893,-0.05450417842798638,0.0405932461275571,0.03235787651035671,-0.05237560748667658,-0.002222263667176927,0.029973614895488332,0.04971486470590869,0.028467966476990236,0.022861343044092264,0.010234606374438293,-0.01805178866119639,0.010850053491943346,0.04929329591824971,-0.02805883558838851,-0.05435508175151449,0.029757751142489575,0.018037586503194536,0.024671859849975775,0.000755549059514804,0.0,0.0,0.0,-0.0625,-0.033333333333333326,-0.06666666666666654,0.01379310344827589,-0.01953125000000011,0.0,0.0,0.0,-0.06452897498758214,-0.0018976921884622522,-0.004215723572677521,0.0026234777133322673,0.0,0.0,0.0,-0.016666666666666774,0.03582057823129259,-0.04054054054054046,0.015165441176470451,0.014705882352941124,-0.02448979591836742,-0.019291848970993397,-0.04385754301720679
2020-09-13,0.009776502701372314,-0.021404985541363,-0.01660925496663923,0.007342293199406269,-0.022324387296043136,-0.024841402561267545,-0.06452561577892324,-0.022933992837250172,-0.002954847090051671,-0.013579605059206856,-0.007406884359014487,-0.0406236013274468,0.00043432550283517557,-0.011523693326400575,0.00226402202751963,0.010935334973609434,0.01716671230414324,0.022349235381390775,0.01727199812577651,-0.00153094477762028,0.001230975465943418,0.029973614895488332,-0.004109567680393278,-0.0034967699747457948,0.0021821135251109958,-0.01589935671512477,-0.01805178866119639,-0.002245280996869825,0.04194455864085711,0.032274523238664754,-0.022387441515927087,0.029757751142489575,0.022866194039735888,0.0265443363175919,0.0,0.0,0.0,-0.06666666666666654,-0.051149425287356276,-0.03779761904761897,-0.027117053718038908,-0.01195219123505964,-0.019169329073482455,0.0,0.0,0.0,-0.00830696136121356,-0.0018976921884622522,-0.005614020533029063,0.0,0.0,0.0,-0.0422413793103448,0.01041666666666674,-0.04591129591129589,0.015504807692307665,0.015165441176470451,0.008368200836819994,0.01239669421487588,-0.019291848970993397
2020-09-20,0.00998906117311349,-0.0013065669047877709,0.000329824013584723,0.006100642490150521,0.0026059590725402426,-0.006245845182169751,-0.01708801454771197,-0.0012139564234326938,0.015075595282662446,-0.014849081892388205,-0.014924525316675763,-0.005552978733646241,-0.007307971925810786,0.004753352433841451,0.0035011774330033774,-0.032534657845387116,0.013004299214384174,-0.03945615490751786,0.021332172207150002,0.04739978832545111,0.03565157911285888,0.001230975465943418,0.036734256590158276,-0.013579605059206856,0.022861343044092264,-0.005890234382756598,-0.01589935671512477,0.04223646848482754,-0.008760011101403786,-0.02805883558838851,-0.007406884359014487,-0.022387441515927087,0.018037586503194536,0.03393183089802787,0.0,0.0,0.0,-0.03333333333333327,-0.06005747126436775,-0.028736130374479918,-0.0680272108843537,0.024193548387096753,-0.013029315960912058,0.0,0.0,0.0,-0.007824654602952008,-0.00830696136121356,-0.004215723572677521,0.0,0.0,0.0,-0.051149425287356276,-0.006027621722846432,-0.018884268884268973,0.015504807692307665,0.015504807692307665,-0.020746887966804906,-0.02448979591836742,0.01239669421487588
2020-09-27,-0.04512924373564686,-0.014395607079706796,-0.017430947039936084,0.009587320076303696,-0.02108249862990752,-0.00580675817368459,0.000761231324403866,-0.04298240475095072,-0.025294688205775517,-0.004312039870541184,0.002340131976536819,0.011143905636455065,0.022812467460345154,-0.006420512292732994,0.0036017532679943898,0.03211137744848802,-0.002611035235976056,0.03191806605292391,0.020886787725034273,0.03194490531278871,0.044259878777318296,0.03565157911285888,0.026693312190312124,-0.014849081892388205,-0.0034967699747457948,0.005078767935182915,-0.005890234382756598,0.0011625760043618705,0.05143484420690658,0.04194455864085711,-0.014924525316675763,-0.007406884359014487,0.029757751142489575,-0.032704523299092125,0.0,0.0,0.0,0.0,-0.06896551724137923,-0.008965722211214666,-0.012115795223198778,-0.011811023622047334,-0.01650165016501648,0.0,0.0,0.0,0.003545621294202883,-0.007824654602952008,-0.0018976921884622522,0.0,0.0,0.0,-0.06896551724137923,-0.005488828619398145,0.013513513513513375,-0.012577962577962454,0.015504807692307665,0.025423728813559254,0.008368200836819994,-0.02448979591836742
2020-10-04,0.013448552688478221,0.024497229936732076,0.01877065985232096,0.030380805388590892,0.051774539593791635,0.015544659422210394,0.010833773810192793,0.034482929851704425,0.014642332555522053,0.01681463278527029,0.030225339013937536,0.014794436214625062,-0.00963324934463372,0.0020732201163515818,0.0032521274805277223,0.009287146144824288,0.017576804186125505,0.027165307488171253,0.013361177069664887,-0.013930398934245414,-0.04092251244689882,0.044259878777318296,-0.011565335110731545,-0.004312039870541184,-0.013579605059206856,-0.007411153997482489,0.005078767935182915,0.009123987909645415,-0.007460528694701041,-0.008760011101403786,0.002340131976536819,-0.014924525316675763,-0.022387441515927087,-0.0406236013274468,0.0,0.0,0.0,0.0,-0.042464878671775175,-0.008965722211214666,0.021897810218978075,-0.027888446215139417,0.010067114093959662,0.0,0.0,0.0,-0.0058165137302709224,0.003545621294202883,-0.00830696136121356,0.0,0.0,0.0,0.03703703703703676,-0.005488828619398145,2.220446049250313e-16,-0.04054054054054046,-0.012577962577962454,0.00826446280991755,-0.020746887966804906,0.008368200836819994
2020-10-11,0.05071105725741387,0.03502177977211073,0.03298406861178882,0.046445962405469166,0.011732204593060569,0.03897093750753067,0.05049467165507715,0.03827138403620589,0.03994331696885922,0.025584997731491255,0.034531344252971774,0.04559097137596746,-0.012482706927936627,0.00203993961689819,0.0008846271150035889,0.023504696916739842,0.024653730403477736,-0.05655966118045219,-0.009888882343663252,0.030608263409346304,-0.04368427543515796,-0.04092251244689882,-0.015258045159414979,0.01681463278527029,-0.014849081892388205,-0.0069573491655490205,-0.007411153997482489,0.010850053491943346,0.004091445482897305,0.05143484420690658,0.030225339013937536,0.002340131976536819,-0.007406884359014487,-0.005552978733646241,0.0,0.0,0.0,0.0,-0.015964240102171123,-0.017751728790689925,0.0,0.008196721311475308,-0.006644518272425071,0.0,0.0,0.0,0.0010038786999857496,-0.0058165137302709224,-0.007824654602952008,0.0,0.0,0.0,-0.03571428571428559,0.003002712127082585,-0.01333333333333353,-0.04591129591129589,-0.04054054054054046,-0.04508196721311486,0.025423728813559254,-0.020746887966804906
2020-10-18,-0.0036086207947545468,-0.003499154787695963,0.000550448665150638,-0.023295716358383123,-0.023789857059626662,0.0012684424249436166,-0.019486837328880235,-0.009512391113786545,0.011027251265600668,0.006540896422063236,-0.003520361496021973,0.007911883587079283,0.0042609188213424964,-0.0007917975468141325,-0.011523693326400575,-0.007684967969863066,0.006784813498976305,0.011379681171172606,0.033708041982022374,-0.012057402385814542,-0.010623281265480844,-0.04368427543515796,0.04971486470590869,0.025584997731491255,-0.004312039870541184,0.012047296901163573,-0.0069573491655490205,-0.01805178866119639,0.008338684516715267,-0.007460528694701041,0.034531344252971774,0.030225339013937536,-0.014924525316675763,0.011143905636455065,0.0,0.0,0.0,0.0,-0.015964240102171123,-0.06611570247933896,-0.012195121951219523,0.03252032520325199,-0.03678929765886296,0.0,0.0,0.0,-0.009549493524044217,0.0010038786999857496,0.003545621294202883,0.0,0.0,0.0,0.009920634920634885,-0.01164417791104444,0.05405405405405417,-0.018884268884268973,-0.04591129591129589,-0.03433476394849788,0.00826446280991755,0.025423728813559254
2020-10-25,-0.004074142906002165,-0.0023926965280488557,-0.009196900612793213,-0.025357842979529588,-0.007959687126774084,-0.004347948698838366,0.006624564584323256,0.010404245619160202,-0.005269464747080788,-0.011787592170423133,0.0009159711022797001,-0.010562367105469761,-0.006526649477634816,-0.0013582049566617238,0.004753352433841451,-0.0012846343994578069,0.007837771261808735,-0.04308443771993686,0.01368757763757733,-0.002954847090051671,0.02176425643520785,-0.010623281265480844,0.029973614895488332,0.006540896422063236,0.01681463278527029,0.03354911042286002,0.012047296901163573,-0.01589935671512477,0.003665179875098179,0.004091445482897305,-0.003520361496021973,0.034531344252971774,0.002340131976536819,0.014794436214625062,0.0,0.0,0.0,0.0,0.010536398467432928,-0.048561727208661754,0.0003048780487805436,-0.03149606299212604,0.0277777777777779,0.0,0.0,0.0,0.0008288348272773582,-0.009549493524044217,-0.0058165137302709224,0.0,0.0,0.0,0.019841269841269715,-0.03284371327849586,0.012820512820512775,0.013513513513513375,-0.018884268884268973,0.002832618025751077,-0.04508196721311486,0.00826446280991755
2020-11-01,-0.023400672567022163,-0.03623725772978312,-0.06451587467178665,-0.029809245043691368,-0.043204563696303766,-0.029995109024427924,-0.05495222994156368,-0.05504948201822535,-0.035282301729430865,-0.047866631510684376,-0.06549442552710083,-0.03284764429892789,0.00974908686538134,0.0003405225334951467,-0.006420512292732994,0.03885020013828355,0.03269677433430829,-0.06452561577892324,-0.03455138642665123,0.015075595282662446,0.008776513606528091,0.02176425643520785,0.001230975465943418,-0.011787592170423133,0.025584997731491255,0.0459711732025494,0.03354911042286002,-0.005890234382756598,0.00018733678170668178,0.008338684516715267,0.0009159711022797001,-0.003520361496021973,0.030225339013937536,0.04559097137596746,0.0,0.0,0.0,0.0,0.023786717752234954,-0.03150387596899229,0.0003048780487805436,-0.016260162601625994,0.01013513513513531,0.0,0.0,0.0,0.00043432550283517557,0.0008288348272773582,0.0010038786999857496,0.0,0.0,0.008735517984642227,-0.015873015873015928,-0.03090481786133953,-0.03797468354430378,2.220446049250313e-16,0.013513513513513375,0.0499539170506913,-0.03433476394849788,-0.04508196721311486
2020-11-08,-0.013937170521863662,-0.008087988061311306,0.06851260868908726,-0.03426064710785315,0.04451018574075283,-0.016483368947969146,-0.0238200769996465,-0.004473701432345545,-0.00547752491976411,0.04545442588659521,0.06847568877964738,-0.030338177942456357,-0.01845489645006093,-0.0018160267065474578,0.0020732201163515818,0.01886214674723119,-0.022847759554322278,-0.01708801454771197,0.04319215967203416,-0.025294688205775517,0.04558891557968825,0.008776513606528091,0.03565157911285888,-0.047866631510684376,0.006540896422063236,0.00819161124429213,0.0459711732025494,0.005078767935182915,0.011046536242653282,0.003665179875098179,-0.06549442552710083,0.0009159711022797001,0.034531344252971774,0.007911883587079283,0.0,0.0,0.0,0.0,0.03703703703703698,-0.03200000000000003,-0.021982758620689546,-0.02066115702479332,-0.026755852842809347,0.0,0.01353963988692386,0.0,-0.007307971925810786,0.00043432550283517557,-0.009549493524044217,0.0,0.0,0.0,-0.015873015873015928,-0.027027027027026862,0.039473684210526105,-0.01333333333333353,2.220446049250313e-16,0.0038669605289520237,0.002832618025751077,-0.03433476394849788
2020-11-15,0.012860396250059747,0.012903103180430399,0.042122625656378254,-0.05551164392412988,0.06151193940997479,0.007470041075434086,0.032138854998260524,0.025825743898105213,0.03241720882923538,0.03748656388795801,0.004517023584307722,-0.0016862891014579606,0.002164150888775751,0.001478304730046398,0.00203993961689819,0.0003515884929763402,-0.024841402561267545,0.000761231324403866,-0.0027603090570144095,0.014642332555522053,0.007821693809710872,0.04558891557968825,0.044259878777318296,0.04545442588659521,-0.011787592170423133,0.011718753038339358,0.00819161124429213,-0.007411153997482489,-0.021296365142268847,0.00018733678170668178,0.06847568877964738,-0.06549442552710083,-0.003520361496021973,-0.010562367105469761,0.0,0.0,0.0,0.0,-0.05882352941176472,0.024793388429751984,-0.06896551724137923,-0.008438818565400852,0.0068728522336769515,0.0,0.0,0.0,0.022812467460345154,-0.007307971925810786,0.0008288348272773582,0.0,-0.022204599524186963,0.0,-0.015873015873015928,0.0185185185185186,-0.025316455696202556,0.05405405405405417,-0.01333333333333353,-0.052173913043478515,0.0499539170506913,0.002832618025751077
2020-11-22,0.010867931315804658,0.006344986691884729,-0.006683738157701402,-0.05101485901677716,-0.011868594541487587,-0.007735449303211017,0.05696563405425037,0.026505373580099745,0.010494328786218032,-0.015252588657145627,0.0015639367226996104,0.0021708561896107703,-0.006572094334238443,-0.0042013218128768015,-0.0007917975468141325,0.026531734916268146,-0.006245845182169751,0.010833773810192793,-0.022933992837250172,0.03994331696885922,-0.022126714679089887,0.007821693809710872,-0.04092251244689882,0.03748656388795801,-0.047866631510684376,-0.036602313168912715,0.011718753038339358,-0.0069573491655490205,-0.010501463000749944,0.011046536242653282,0.004517023584307722,0.06847568877964738,0.0009159711022797001,-0.03284764429892789,0.0,0.0,0.0,0.0,-0.05882352941176472,-0.040322580645161366,-0.05421960072595278,0.02127659574468077,-0.023890784982935287,0.0,0.0,0.0,-0.00963324934463372,0.022812467460345154,0.00043432550283517557,0.0,0.0,0.0,-0.06944444444444453,-0.02727272727272745,2.220446049250313e-16,0.012820512820512775,0.05405405405405417,2.220446049250313e-16,0.0038669605289520237,0.0499539170506913
2020-11-29,0.027952785746340414,0.031034260335741852,0.022937771099919457,-0.046518074109424434,-0.00023561641570613023,0.023471289124408212,0.050585154335328064,0.04746133851752332,0.02492487495850626,0.006315913908715887,0.02947482200219098,0.029597703824271404,-0.0026936341415704224,-0.0013681159312435298,-0.0013582049566617238,-0.01719584483317338,-0.00580675817368459,0.05049467165507715,-0.0012139564234326938,0.011027251265600668,-0.043062724992610824,-0.022126714679089887,-0.04368427543515796,-0.015252588657145627,0.04545442588659521,0.02805387050710295,-0.036602313168912715,0.012047296901163573,0.009083163244297365,-0.021296365142268847,0.0015639367226996104,0.004517023584307722,-0.06549442552710083,-0.030338177942456357,0.0,0.0,0.0,0.0,-0.05882352941176472,0.005048793711032784,-0.033435472242249464,-0.01666666666666672,0.0034965034965035446,0.0,0.0,0.0,-0.012482706927936627,-0.00963324934463372,-0.007307971925810786,0.0,0.0,0.006101556272458231,-0.0483519900497513,0.04672897196261716,-0.006493506493506551,-0.03797468354430378,0.012820512820512775,0.022935779816513735,-0.052173913043478515,0.0038669605289520237
2020-12-06,0.0009763092699586196,0.01562143870916392,0.011194938567185009,0.03155130515216209,0.015783193350031866,0.01699352451514735,0.028132258979923108,0.017913697391719108,0.004390938475586026,0.010609742338849593,-0.0012006382511343672,0.02116860912136298,-0.012408103258319758,0.0067594071902177255,0.0003405225334951467,-0.01660925496663923,0.015544659422210394,-0.019486837328880235,-0.04298240475095072,-0.005269464747080788,-0.03356219224391427,-0.043062724992610824,-0.010623281265480844,0.006315913908715887,0.03748656388795801,0.030562952457873882,0.02805387050710295,0.03354911042286002,-0.019995746713374563,-0.010501463000749944,0.02947482200219098,0.0015639367226996104,0.06847568877964738,-0.0016862891014579606,0.0,0.0,0.0,0.0,-0.05882352941176472,0.010284710899285121,-0.0273972602739726,0.004237288135593209,0.010452961672473782,0.0,0.0,0.01353963988692386,0.0042609188213424964,-0.012482706927936627,0.022812467460345154,0.0,0.0,0.0,-0.027259535655058065,0.0535714285714286,0.014935064935064801,0.039473684210526105,-0.03797468354430378,-0.013452914798206428,2.220446049250313e-16,-0.052173913043478515
2020-12-13,-0.012259786331010325,-0.010399765320932255,-0.005485678087053469,-0.006513844321042184,-0.025394076368897345,-0.009598597012392296,0.012059843343440457,-0.01794348314607519,-0.004932144413602568,-0.004583897320118879,-0.010947397710095341,-0.006928654904048814,0.0032572998496147587,-0.0022719963107702412,-0.0018160267065474578,0.000329824013584723,0.03897093750753067,0.006624564584323256,0.034482929851704425,-0.035282301729430865,-0.006059479172170867,-0.03356219224391427,0.02176425643520785,0.010609742338849593,-0.015252588657145627,-0.03858375766681321,0.030562952457873882,0.0459711732025494,0.011065786817606504,0.009083163244297365,-0.0012006382511343672,0.02947482200219098,0.004517023584307722,0.0021708561896107703,0.0,0.0,0.0,0.0,-0.015898251192368873,-0.02985074626865669,0.021126760563380254,-0.008438818565400852,-0.006896551724137945,0.0,0.0,0.0,-0.006526649477634816,0.0042609188213424964,-0.00963324934463372,0.0,0.0,0.0,-0.027259535655058065,-0.016949152542372947,0.04197651663405089,-0.025316455696202556,0.039473684210526105,-0.04999999999999993,0.022935779816513735,2.220446049250313e-16
2020-12-20,0.018476792115938112,0.012652718227432682,0.005170804312044863,0.04275959510411487,0.007561533064333714,0.012158562636550574,-0.04182857931715356,0.001054029841000892,0.0007885771125180074,0.009061126354495075,0.02360871227754191,0.030519752402753175,-0.004760851692202306,0.006376725254219062,0.001478304730046398,-0.017430947039936084,0.0012684424249436166,-0.05495222994156368,0.03827138403620589,-0.00547752491976411,-0.008993309162644958,-0.006059479172170867,0.008776513606528091,-0.004583897320118879,0.006315913908715887,0.0034622430354764866,-0.03858375766681321,0.00819161124429213,0.040322717439092104,-0.019995746713374563,-0.010947397710095341,-0.0012006382511343672,0.0015639367226996104,0.029597703824271404,0.0,0.0,0.0,0.0,-0.01280227596017075,-0.007833174552768052,-0.034482758620689724,-0.008510638297872353,-0.003472222222222099,0.0,0.0,0.0,0.00974908686538134,-0.006526649477634816,-0.012482706927936627,0.0,0.0,0.0,-0.004882992445181422,0.06034482758620685,0.041095890410958846,2.220446049250313e-16,-0.025316455696202556,-0.00956937799043045,-0.013452914798206428,0.022935779816513735
2020-12-27,-0.0037717083919116545,-0.0050826059214242715,0.0003973312741809565,-0.00989301083211358,0.0024974500618433204,-0.0004875811745466141,-0.019547498708221256,0.021596578588734205,-0.00535750758626985,-0.009589183109729338,-0.011359447799558331,0.003848558101789301,0.0033464773286240312,-0.00011325224509439735,-0.0042013218128768015,0.01877065985232096,-0.004347948698838366,-0.0238200769996465,-0.009512391113786545,0.03241720882923538,0.02123059962896412,-0.008993309162644958,0.04558891557968825,0.009061126354495075,0.010609742338849593,-0.021173026900490388,0.0034622430354764866,0.011718753038339358,-0.00406067599444071,0.011065786817606504,0.02360871227754191,-0.010947397710095341,0.02947482200219098,0.02116860912136298,0.0,0.0,0.0,0.0,-0.01280227596017075,-0.01388682239746064,0.05714285714285716,-0.0042918454935623185,-0.020905923344947785,0.0,0.0,0.0,-0.01845489645006093,0.00974908686538134,0.0042609188213424964,0.0,0.0,0.0,0.006641662759806266,0.04878048780487809,-0.03947368421052655,-0.006493506493506551,2.220446049250313e-16,-0.0676328502415462,-0.04999999999999993,-0.013452914798206428
2021-01-03,0.01131605941278524,0.00791309234005317,0.012482609748716511,-0.00027749081694916633,0.016134905572656955,0.013225001184151708,-0.012659297300963102,0.018307366187815033,0.006249927916290643,0.010941033027334734,0.018368372369780284,0.006524917091492277,-0.005921413352336202,-0.0040486042637249975,-0.0013681159312435298,0.03298406861178882,-0.029995109024427924,0.032138854998260524,0.010404245619160202,0.010494328786218032,0.027555752007278667,0.02123059962896412,0.007821693809710872,-0.009589183109729338,-0.004583897320118879,-0.002723909806281344,-0.021173026900490388,-0.036602313168912715,-0.000926536441738679,0.040322717439092104,-0.011359447799558331,0.02360871227754191,-0.0012006382511343672,-0.006928654904048814,0.0,0.0,0.0,0.0,-0.052631578947368474,-0.04195804195804187,0.06756756756756754,0.0,-0.003558718861210064,0.0,0.0,0.0,0.002164150888775751,-0.01845489645006093,-0.006526649477634816,0.0,0.0,0.0,0.03797468354430378,-0.06201550387596888,0.027397260273972712,0.014935064935064801,-0.006493506493506551,0.015544041450777257,-0.00956937799043045,-0.04999999999999993
2021-01-10,0.056913956785561215,0.022261133167810563,0.017168575810035502,0.013881131490558918,-0.025335635615165608,0.01973893200689192,0.013169514609005062,0.04884675940379757,0.01197073204190957,-0.008153973644482893,0.04981967295158163,0.024339957593801698,-0.00027757740501954675,0.0036419921191650495,0.0067594071902177255,0.000550448665150638,-0.016483368947969146,0.05696563405425037,-0.05504948201822535,0.02492487495850626,-0.013805203904847518,0.027555752007278667,-0.022126714679089887,0.010941033027334734,0.009061126354495075,0.0008032754335618453,-0.002723909806281344,0.02805387050710295,-0.0290293663864874,-0.00406067599444071,0.018368372369780284,-0.011359447799558331,-0.010947397710095341,0.030519752402753175,0.0,0.0,0.0,0.0,-0.02631578947368418,0.0009187892399571407,0.014796442011631883,0.008620689655172376,0.0035714285714285587,0.0,0.0,0.0,-0.006572094334238443,0.002164150888775751,0.00974908686538134,0.0,0.0,0.0,-0.012195121951219523,-0.01034659491319112,-0.040000000000000036,0.04197651663405089,0.014935064935064801,0.015306122448979442,-0.0676328502415462,-0.00956937799043045
